time,dew_point_2m (°C),temperature_2m (°C),wind_direction_10m (°),wind_speed_100m (km/h),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³),cloud_cover (%),cloud_cover_high (%),cloud_cover_mid (%),cloud_cover_low (%),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),vapour_pressure_deficit (kPa)
2024-04-22 13:00:00,17.5,25.0,180,4.3,63,0.486,100,100,25,100,0.491,0.501,1.16
2024-04-22 14:00:00,17.6,25.0,198,5.7,64,0.484,100,100,8,53,0.49,0.501,1.15
2024-04-22 15:00:00,17.7,24.5,218,4.9,66,0.483,100,99,2,53,0.489,0.5,1.04
2024-04-22 16:00:00,18.3,24.2,286,3.3,69,0.489,90,88,35,0,0.489,0.5,0.92
2024-04-22 17:00:00,19.6,23.4,276,4.4,79,0.513,100,57,100,1,0.489,0.5,0.59
2024-04-22 18:00:00,20.3,22.4,290,7.0,88,0.507,30,0,25,7,0.491,0.499,0.32
2024-04-22 19:00:00,19.6,20.8,335,9.8,93,0.503,27,2,12,16,0.492,0.499,0.18
2024-04-22 20:00:00,19.2,20.1,27,8.0,94,0.501,29,0,29,0,0.492,0.499,0.13
2024-04-22 21:00:00,19.4,20.6,5,16.6,93,0.503,100,0,100,100,0.498,0.498,0.18
2024-04-22 22:00:00,19.1,20.1,342,15.2,94,0.501,100,0,100,100,0.498,0.498,0.14
2024-04-22 23:00:00,19.1,20.2,351,14.8,93,0.5,96,0,93,92,0.498,0.497,0.16
2024-04-23 00:00:00,19.0,19.9,344,16.7,95,0.498,100,0,100,0,0.498,0.497,0.13
2024-04-23 01:00:00,18.9,19.7,340,19.0,95,0.497,99,0,99,0,0.498,0.497,0.1
2024-04-23 02:00:00,18.9,19.6,346,18.3,96,0.496,100,0,100,5,0.498,0.496,0.1
2024-04-23 03:00:00,18.7,19.5,348,19.4,95,0.495,100,0,100,21,0.498,0.496,0.11
2024-04-23 04:00:00,18.2,19.0,352,19.2,95,0.494,100,0,100,100,0.498,0.496,0.11
2024-04-23 05:00:00,17.9,19.0,344,17.9,93,0.493,100,18,100,76,0.498,0.496,0.15
2024-04-23 06:00:00,17.9,19.0,338,18.1,93,0.493,100,100,100,10,0.498,0.495,0.15
2024-04-23 07:00:00,18.3,19.3,347,16.5,94,0.492,100,100,5,31,0.498,0.495,0.13
2024-04-23 08:00:00,18.3,20.0,345,15.5,90,0.492,100,100,2,26,0.497,0.495,0.24
2024-04-23 09:00:00,17.7,20.2,340,16.1,86,0.491,88,86,0,17,0.495,0.494,0.34
2024-04-23 10:00:00,17.4,21.5,353,16.3,77,0.49,93,91,19,4,0.495,0.494,0.58
2024-04-23 11:00:00,16.9,23.1,351,17.5,68,0.488,82,80,0,10,0.494,0.494,0.9
2024-04-23 12:00:00,16.5,24.1,345,16.3,63,0.485,34,33,0,1,0.493,0.493,1.13
2024-04-23 13:00:00,16.3,25.2,353,18.2,58,0.482,57,36,0,32,0.492,0.493,1.36
2024-04-23 14:00:00,15.7,25.9,4,21.3,54,0.479,96,92,0,42,0.491,0.492,1.55
2024-04-23 15:00:00,15.1,25.7,6,22.5,52,0.477,91,55,25,79,0.49,0.492,1.58
2024-04-23 16:00:00,14.7,25.6,8,22.2,51,0.475,90,58,23,74,0.489,0.491,1.61
2024-04-23 17:00:00,16.1,25.0,8,21.1,58,0.474,94,93,15,0,0.488,0.491,1.34
2024-04-23 18:00:00,16.7,23.8,353,21.6,64,0.473,100,100,11,0,0.487,0.49,1.05
2024-04-23 19:00:00,16.6,22.4,339,24.3,70,0.473,100,100,1,0,0.487,0.49,0.82
2024-04-23 20:00:00,16.6,21.6,343,25.1,73,0.473,95,95,0,0,0.487,0.49,0.7
2024-04-23 21:00:00,17.4,21.2,348,17.7,79,0.47,71,71,1,1,0.485,0.49,0.52
2024-04-23 22:00:00,17.3,19.8,38,15.6,86,0.47,7,6,1,0,0.484,0.489,0.34
2024-04-23 23:00:00,17.2,19.0,30,15.5,89,0.47,3,2,2,0,0.484,0.489,0.23
2024-04-24 00:00:00,17.0,19.0,2,19.4,88,0.47,51,44,13,0,0.484,0.489,0.25
2024-04-24 01:00:00,16.9,19.0,16,21.1,88,0.47,76,73,10,0,0.484,0.489,0.27
2024-04-24 02:00:00,16.8,18.1,31,15.5,92,0.47,78,78,1,0,0.483,0.488,0.17
2024-04-24 03:00:00,16.2,16.9,52,10.5,96,0.47,100,100,0,0,0.483,0.488,0.08
2024-04-24 04:00:00,16.2,16.6,94,10.5,97,0.47,100,100,4,0,0.483,0.488,0.05
2024-04-24 05:00:00,16.2,16.7,122,13.2,97,0.47,100,100,0,0,0.483,0.487,0.06
2024-04-24 06:00:00,15.7,16.1,141,12.9,97,0.47,100,100,0,0,0.483,0.487,0.05
2024-04-24 07:00:00,16.7,18.1,128,12.7,92,0.47,95,95,1,0,0.482,0.487,0.18
2024-04-24 08:00:00,17.9,20.5,135,11.8,85,0.47,28,12,18,0,0.482,0.486,0.36
2024-04-24 09:00:00,19.0,22.6,151,6.4,80,0.474,100,100,0,0,0.483,0.486,0.54
2024-04-24 10:00:00,18.5,24.5,126,6.5,69,0.473,100,100,1,0,0.482,0.486,0.95
2024-04-24 11:00:00,18.0,25.9,119,11.6,62,0.471,100,100,3,2,0.481,0.486,1.28
2024-04-24 12:00:00,17.6,26.6,129,12.8,58,0.468,100,100,8,0,0.48,0.485,1.48
2024-04-24 13:00:00,17.1,27.0,139,14.3,55,0.466,100,100,60,1,0.479,0.485,1.62
2024-04-24 14:00:00,16.7,26.7,156,12.7,54,0.466,100,100,60,0,0.478,0.484,1.59
2024-04-24 15:00:00,16.3,26.5,151,9.4,54,0.464,90,81,47,0,0.477,0.484,1.6
2024-04-24 16:00:00,16.4,25.5,157,10.6,57,0.466,98,98,4,0,0.477,0.483,1.4
2024-04-24 17:00:00,17.6,24.5,114,7.4,65,0.466,85,74,40,8,0.476,0.483,1.06
2024-04-24 18:00:00,19.3,24.0,96,10.9,75,0.466,69,43,45,0,0.476,0.483,0.74
2024-04-24 19:00:00,18.4,22.8,51,12.1,76,0.467,31,14,21,0,0.476,0.482,0.66
2024-04-24 20:00:00,18.3,21.8,69,12.6,81,0.467,23,1,22,0,0.476,0.482,0.5
2024-04-24 21:00:00,19.6,21.3,322,7.6,90,0.462,100,0,100,0,0.474,0.481,0.24
2024-04-24 22:00:00,19.6,21.3,105,10.1,90,0.462,54,0,54,0,0.474,0.481,0.25
2024-04-24 23:00:00,19.4,20.3,115,13.1,95,0.462,98,88,86,0,0.474,0.481,0.13
2024-04-25 00:00:00,18.8,19.8,120,13.7,94,0.462,98,98,2,0,0.474,0.481,0.14
2024-04-25 01:00:00,17.9,19.2,122,11.1,92,0.463,99,96,76,11,0.474,0.48,0.17
2024-04-25 02:00:00,17.8,20.0,121,9.0,87,0.463,85,85,0,0,0.474,0.48,0.31
2024-04-25 03:00:00,17.6,19.6,113,9.3,89,0.463,100,100,4,1,0.474,0.48,0.26
2024-04-25 04:00:00,17.2,17.9,42,7.6,96,0.463,100,100,12,2,0.473,0.48,0.09
2024-04-25 05:00:00,17.2,18.0,24,5.2,95,0.463,100,100,3,4,0.473,0.479,0.1
2024-04-25 06:00:00,17.1,17.5,27,4.7,98,0.464,100,100,23,11,0.473,0.479,0.05
2024-04-25 07:00:00,17.8,18.5,43,9.8,95,0.464,100,100,0,0,0.473,0.479,0.1
2024-04-25 08:00:00,18.7,19.9,131,9.5,93,0.465,100,100,21,14,0.473,0.478,0.16
2024-04-25 09:00:00,19.1,19.7,198,10.2,97,0.493,100,100,92,100,0.474,0.479,0.08
2024-04-25 10:00:00,19.3,20.4,191,5.6,94,0.51,100,99,100,61,0.476,0.478,0.15
2024-04-25 11:00:00,19.8,21.2,281,4.0,91,0.511,100,99,96,100,0.479,0.478,0.22
2024-04-25 12:00:00,19.7,22.6,126,4.1,84,0.507,100,71,100,100,0.481,0.478,0.45
2024-04-25 13:00:00,19.7,23.6,108,6.2,79,0.502,71,1,27,63,0.482,0.477,0.61
2024-04-25 14:00:00,20.1,25.2,27,1.6,73,0.499,52,6,7,48,0.483,0.477,0.86
2024-04-25 15:00:00,20.0,25.2,7,7.2,73,0.495,97,1,10,97,0.483,0.477,0.87
2024-04-25 16:00:00,20.0,25.5,19,8.0,72,0.493,80,62,8,48,0.483,0.476,0.92
2024-04-25 17:00:00,20.1,25.5,20,9.1,72,0.491,98,94,10,60,0.483,0.476,0.91
2024-04-25 18:00:00,20.2,24.5,35,12.1,77,0.489,97,96,14,20,0.483,0.476,0.7
2024-04-25 19:00:00,19.9,22.7,32,11.9,84,0.488,58,40,28,17,0.483,0.476,0.44
2024-04-25 20:00:00,19.6,22.3,8,13.0,85,0.487,52,7,43,16,0.483,0.475,0.41
2024-04-25 21:00:00,19.8,22.2,96,3.6,86,0.482,18,4,12,7,0.48,0.475,0.37
2024-04-25 22:00:00,19.7,20.7,90,9.1,94,0.481,5,0,4,0,0.48,0.475,0.14
2024-04-25 23:00:00,19.3,19.8,104,6.9,97,0.481,7,2,3,2,0.48,0.474,0.08
2024-04-26 00:00:00,19.6,20.4,143,5.2,95,0.48,86,85,2,2,0.48,0.474,0.11
2024-04-26 01:00:00,19.7,20.0,315,2.5,98,0.48,100,100,2,3,0.48,0.474,0.05
2024-04-26 02:00:00,19.2,19.3,135,4.3,99,0.48,100,100,22,100,0.48,0.474,0.01
2024-04-26 03:00:00,19.5,19.6,130,9.1,99,0.479,100,100,1,17,0.48,0.473,0.02
2024-04-26 04:00:00,19.1,19.2,141,11.2,99,0.479,85,80,18,8,0.48,0.473,0.01
2024-04-26 05:00:00,18.7,18.7,67,5.5,100,0.479,100,94,18,98,0.48,0.473,0.0
2024-04-26 06:00:00,18.6,18.7,106,6.5,100,0.478,93,0,20,92,0.48,0.473,0.01
2024-04-26 07:00:00,19.6,19.9,121,6.9,98,0.478,56,0,11,51,0.48,0.473,0.04
2024-04-26 08:00:00,20.4,21.8,135,8.7,92,0.478,38,0,28,22,0.48,0.472,0.21
2024-04-26 09:00:00,20.2,22.9,160,6.8,85,0.481,57,11,13,51,0.481,0.472,0.43
2024-04-26 10:00:00,19.9,24.1,180,4.3,77,0.481,52,0,27,50,0.481,0.472,0.68
2024-04-26 11:00:00,19.7,25.3,255,5.0,71,0.48,39,0,18,26,0.48,0.471,0.93
2024-04-26 12:00:00,19.7,26.3,284,7.1,67,0.479,41,0,21,25,0.479,0.471,1.12
2024-04-26 13:00:00,19.9,27.0,294,8.7,65,0.478,30,0,21,27,0.479,0.471,1.23
2024-04-26 14:00:00,20.3,27.5,299,8.7,65,0.476,17,0,12,6,0.478,0.47,1.29
2024-04-26 15:00:00,20.1,27.7,301,7.8,63,0.474,15,0,9,8,0.477,0.47,1.37
2024-04-26 16:00:00,19.6,27.9,309,6.9,61,0.472,24,3,17,7,0.476,0.469,1.48
2024-04-26 17:00:00,19.4,27.5,335,6.8,61,0.471,27,5,7,22,0.476,0.469,1.42
2024-04-26 18:00:00,21.3,26.6,360,7.2,73,0.471,17,8,4,7,0.475,0.469,0.94
2024-04-26 19:00:00,20.7,23.8,58,7.9,83,0.47,12,6,6,0,0.475,0.469,0.51
2024-04-26 20:00:00,20.2,22.8,90,9.8,86,0.47,5,1,4,0,0.475,0.468,0.4
2024-04-26 21:00:00,20.9,22.5,143,12.5,90,0.467,3,0,3,0,0.475,0.469,0.26
2024-04-26 22:00:00,20.6,22.3,124,20.5,90,0.466,2,0,2,0,0.475,0.469,0.27
2024-04-26 23:00:00,19.8,22.0,115,19.3,87,0.466,0,0,0,0,0.475,0.469,0.33
2024-04-27 00:00:00,19.3,20.9,112,15.3,91,0.466,0,0,0,0,0.475,0.469,0.23
2024-04-27 01:00:00,18.9,20.1,87,12.0,93,0.466,2,0,0,2,0.474,0.468,0.17
2024-04-27 02:00:00,18.8,19.7,58,10.1,95,0.466,2,0,0,2,0.474,0.468,0.13
2024-04-27 03:00:00,18.7,19.3,34,8.0,96,0.466,0,0,0,0,0.474,0.468,0.09
2024-04-27 04:00:00,18.5,19.0,47,8.1,97,0.466,0,0,0,0,0.474,0.468,0.07
2024-04-27 05:00:00,18.4,18.9,115,9.5,97,0.466,53,53,0,0,0.474,0.468,0.07
2024-04-27 06:00:00,18.5,19.1,115,14.0,97,0.466,93,93,0,0,0.474,0.467,0.07
2024-04-27 07:00:00,19.5,20.8,127,14.8,92,0.466,99,99,0,0,0.474,0.467,0.2
2024-04-27 08:00:00,20.4,22.9,121,10.0,86,0.466,91,91,0,0,0.474,0.467,0.39
2024-04-27 09:00:00,21.3,24.7,98,6.9,81,0.465,99,99,0,0,0.474,0.467,0.58
2024-04-27 10:00:00,21.9,26.4,115,8.2,76,0.464,100,100,5,5,0.473,0.467,0.82
2024-04-27 11:00:00,21.7,27.6,137,11.5,70,0.463,100,100,9,4,0.472,0.466,1.11
2024-04-27 12:00:00,21.5,28.3,114,11.4,67,0.461,100,100,0,0,0.471,0.466,1.28
2024-04-27 13:00:00,21.0,28.9,135,8.7,63,0.46,100,100,96,22,0.471,0.465,1.49
2024-04-27 14:00:00,21.7,25.5,160,9.9,80,0.487,100,100,26,89,0.47,0.465,0.67
2024-04-27 15:00:00,21.8,24.1,309,3.1,87,0.501,93,4,86,58,0.494,0.465,0.4
2024-04-27 16:00:00,21.8,24.9,65,6.7,83,0.499,22,19,0,3,0.494,0.465,0.54
2024-04-27 17:00:00,22.2,25.4,25,12.1,82,0.497,33,22,7,8,0.493,0.465,0.58
2024-04-27 18:00:00,21.8,24.8,14,15.7,83,0.495,67,63,2,11,0.493,0.465,0.53
2024-04-27 19:00:00,21.5,23.7,36,21.0,88,0.494,100,100,3,13,0.493,0.464,0.36
2024-04-27 20:00:00,21.1,23.1,68,16.3,89,0.493,100,100,6,13,0.493,0.464,0.32
2024-04-27 21:00:00,20.7,23.2,41,6.6,86,0.479,100,100,1,3,0.465,0.464,0.4
2024-04-27 22:00:00,20.9,22.2,17,5.7,92,0.478,100,100,5,2,0.466,0.463,0.2
2024-04-27 23:00:00,20.8,21.5,98,6.9,96,0.477,100,100,14,0,0.466,0.463,0.11
2024-04-28 00:00:00,20.6,21.4,193,13.6,95,0.477,81,75,19,8,0.466,0.463,0.13
2024-04-28 01:00:00,20.1,21.3,189,8.6,93,0.476,93,93,0,1,0.466,0.463,0.18
2024-04-28 02:00:00,19.7,20.6,220,9.1,95,0.475,99,99,1,0,0.466,0.463,0.13
2024-04-28 03:00:00,19.7,20.3,166,9.7,96,0.475,86,84,15,0,0.466,0.462,0.09
2024-04-28 04:00:00,19.9,20.5,160,5.8,97,0.474,67,59,19,0,0.466,0.462,0.08
2024-04-28 05:00:00,19.9,20.4,90,3.7,97,0.476,96,93,32,23,0.467,0.462,0.07
2024-04-28 06:00:00,19.9,20.2,157,6.2,98,0.493,98,6,51,97,0.467,0.462,0.04
2024-04-28 07:00:00,20.3,20.7,147,8.6,98,0.495,93,83,19,50,0.468,0.462,0.06
2024-04-28 08:00:00,20.4,21.8,253,5.5,92,0.495,53,13,12,38,0.469,0.462,0.21
2024-04-28 09:00:00,20.5,23.5,340,13.9,83,0.503,94,0,46,89,0.48,0.461,0.48
2024-04-28 10:00:00,20.9,24.0,335,13.7,83,0.5,52,4,14,42,0.481,0.461,0.51
2024-04-28 11:00:00,21.7,25.9,312,5.6,78,0.496,35,3,1,32,0.481,0.461,0.75
2024-04-28 12:00:00,21.9,27.1,234,6.3,73,0.492,11,0,3,8,0.481,0.461,0.96
2024-04-28 13:00:00,21.7,27.8,252,8.7,69,0.489,20,0,13,8,0.48,0.46,1.14
2024-04-28 14:00:00,21.5,27.9,250,9.1,68,0.486,23,2,11,13,0.479,0.46,1.19
2024-04-28 15:00:00,20.8,28.2,270,11.2,64,0.483,13,0,5,9,0.478,0.46,1.36
2024-04-28 16:00:00,20.8,28.3,294,10.5,64,0.481,11,0,8,5,0.478,0.459,1.4
2024-04-28 17:00:00,21.0,27.9,339,12.1,66,0.479,7,0,3,5,0.477,0.459,1.27
2024-04-28 18:00:00,21.9,27.0,16,10.6,73,0.478,4,0,1,4,0.477,0.459,0.95
2024-04-28 19:00:00,21.9,24.5,43,9.8,85,0.478,4,0,2,3,0.477,0.459,0.45
2024-04-28 20:00:00,21.3,24.0,38,8.0,85,0.477,4,0,3,4,0.477,0.458,0.45
2024-04-28 21:00:00,20.3,24.2,23,22.2,79,0.47,0,0,0,0,0.472,0.457,0.65
2024-04-28 22:00:00,20.1,23.4,19,20.8,82,0.47,0,0,0,0,0.472,0.457,0.52
2024-04-28 23:00:00,20.0,22.6,29,22.4,86,0.469,0,0,0,0,0.472,0.456,0.4
2024-04-29 00:00:00,19.8,21.4,97,10.8,90,0.469,62,62,0,0,0.472,0.456,0.25
2024-04-29 01:00:00,19.7,21.2,360,10.4,91,0.469,99,99,0,0,0.472,0.456,0.22
2024-04-29 02:00:00,19.6,21.6,110,9.2,88,0.469,98,97,26,0,0.472,0.456,0.3
2024-04-29 03:00:00,19.8,21.0,20,11.5,93,0.469,100,100,6,0,0.472,0.456,0.18
2024-04-29 04:00:00,19.6,20.3,360,4.6,96,0.469,100,100,4,0,0.472,0.456,0.1
2024-04-29 05:00:00,19.4,19.9,198,1.5,97,0.469,98,97,13,5,0.472,0.456,0.06
2024-04-29 06:00:00,19.7,20.0,162,11.0,98,0.469,86,85,4,0,0.472,0.455,0.04
2024-04-29 07:00:00,20.3,21.1,252,6.4,95,0.468,92,92,1,6,0.472,0.455,0.12
2024-04-29 08:00:00,20.9,23.1,145,8.4,87,0.468,100,100,18,24,0.471,0.455,0.36
2024-04-29 09:00:00,21.3,23.3,109,13.9,89,0.466,100,100,5,9,0.471,0.455,0.33
2024-04-29 10:00:00,21.5,24.8,169,12.1,82,0.466,100,100,15,60,0.471,0.455,0.56
2024-04-29 11:00:00,21.5,25.6,171,8.4,78,0.466,100,100,0,60,0.47,0.455,0.72
2024-04-29 12:00:00,21.9,25.5,124,15.9,81,0.473,100,100,3,45,0.47,0.455,0.64
2024-04-29 13:00:00,22.3,26.7,135,13.5,77,0.472,100,100,9,99,0.47,0.455,0.81
2024-04-29 14:00:00,22.4,27.0,130,17.4,76,0.471,100,98,1,98,0.47,0.454,0.85
2024-04-29 15:00:00,23.2,28.0,118,12.9,75,0.471,100,100,1,92,0.469,0.454,0.94
2024-04-29 16:00:00,23.1,27.9,136,18.3,75,0.472,58,21,18,38,0.469,0.454,0.93
2024-04-29 17:00:00,23.6,27.9,147,17.0,77,0.472,89,84,16,24,0.469,0.454,0.84
2024-04-29 18:00:00,22.9,24.4,2,10.2,91,0.52,100,93,100,98,0.477,0.454,0.26
2024-04-29 19:00:00,22.6,23.1,333,11.0,97,0.52,100,100,84,100,0.519,0.454,0.09
2024-04-29 20:00:00,22.3,23.0,315,1.6,96,0.52,100,100,70,98,0.52,0.463,0.12
2024-04-29 21:00:00,21.5,22.0,90,22.6,97,0.516,100,100,92,100,0.513,0.464,0.09
2024-04-29 22:00:00,21.5,22.0,297,18.2,97,0.505,100,100,29,100,0.519,0.467,0.07
2024-04-29 23:00:00,21.3,21.8,352,7.9,97,0.511,100,100,26,48,0.516,0.468,0.07
2024-04-30 00:00:00,21.3,21.7,284,3.6,98,0.502,100,100,100,69,0.518,0.471,0.06
2024-04-30 01:00:00,21.3,21.8,24,12.4,97,0.515,100,100,30,84,0.52,0.474,0.07
2024-04-30 02:00:00,21.1,21.5,342,25.0,98,0.52,100,100,100,100,0.519,0.481,0.06
2024-04-30 03:00:00,20.7,21.2,332,27.7,97,0.508,100,100,67,100,0.52,0.487,0.07
2024-04-30 04:00:00,20.5,21.0,327,26.6,97,0.505,100,100,91,100,0.516,0.489,0.07
2024-04-30 05:00:00,20.2,20.7,319,27.8,97,0.505,100,100,88,100,0.514,0.49,0.07
2024-04-30 06:00:00,19.4,20.2,319,26.8,95,0.504,100,100,100,100,0.513,0.49,0.11
2024-04-30 07:00:00,18.9,19.8,319,26.5,95,0.502,100,100,100,100,0.512,0.49,0.13
2024-04-30 08:00:00,18.8,19.8,321,24.4,94,0.501,100,100,100,100,0.511,0.491,0.13
2024-04-30 09:00:00,17.7,19.0,313,27.2,92,0.5,100,100,26,100,0.508,0.479,0.17
2024-04-30 10:00:00,16.9,18.8,300,26.4,89,0.5,100,100,100,100,0.508,0.48,0.24
2024-04-30 11:00:00,16.5,17.7,311,32.6,93,0.508,100,100,83,100,0.507,0.48,0.15
2024-04-30 12:00:00,16.4,18.4,328,29.9,88,0.51,100,100,100,100,0.507,0.48,0.25
2024-04-30 13:00:00,16.3,18.6,325,29.5,87,0.51,100,100,41,100,0.507,0.48,0.28
2024-04-30 14:00:00,15.7,18.9,329,32.2,81,0.508,100,100,1,100,0.507,0.48,0.41
2024-04-30 15:00:00,14.9,18.7,341,37.6,79,0.505,100,100,2,100,0.506,0.48,0.46
2024-04-30 16:00:00,14.3,18.3,339,36.3,78,0.503,100,100,9,100,0.506,0.48,0.47
2024-04-30 17:00:00,13.7,17.6,339,31.4,78,0.501,100,0,6,100,0.505,0.48,0.45
2024-04-30 18:00:00,13.3,17.0,340,27.9,79,0.499,100,0,20,100,0.505,0.48,0.4
2024-04-30 19:00:00,13.1,16.7,337,25.2,80,0.498,94,0,26,92,0.504,0.48,0.39
2024-04-30 20:00:00,13.0,16.4,336,25.9,80,0.497,98,0,26,97,0.504,0.48,0.37
2024-04-30 21:00:00,12.3,15.6,330,25.1,81,0.49,100,0,6,100,0.506,0.491,0.34
2024-04-30 22:00:00,12.3,15.2,336,26.1,83,0.49,54,0,3,53,0.506,0.491,0.3
2024-04-30 23:00:00,12.3,14.9,335,26.0,84,0.49,98,0,4,98,0.505,0.491,0.27
