time,dew_point_2m (°C),temperature_2m (°C),wind_direction_10m (°),wind_speed_100m (km/h),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³),cloud_cover (%),cloud_cover_high (%),cloud_cover_mid (%),cloud_cover_low (%),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),vapour_pressure_deficit (kPa)
2024-04-22 13:00:00,17.9,24.7,210,3.5,66,0.487,100,100,35,100,0.496,0.491,1.05
2024-04-22 14:00:00,17.9,24.6,229,7.9,66,0.486,100,100,14,95,0.495,0.49,1.04
2024-04-22 15:00:00,17.8,24.6,230,7.4,66,0.484,100,89,4,99,0.495,0.49,1.05
2024-04-22 16:00:00,17.8,24.5,233,4.4,66,0.483,97,96,55,10,0.494,0.49,1.03
2024-04-22 17:00:00,18.9,23.3,248,2.1,76,0.499,100,96,93,4,0.494,0.489,0.68
2024-04-22 18:00:00,19.2,22.5,315,5.9,82,0.497,42,1,30,20,0.494,0.489,0.5
2024-04-22 19:00:00,19.3,21.2,351,11.0,89,0.496,18,3,7,9,0.494,0.489,0.28
2024-04-22 20:00:00,19.1,20.3,356,13.6,93,0.495,100,0,100,6,0.494,0.489,0.16
2024-04-22 21:00:00,19.0,20.1,352,18.1,93,0.493,100,0,100,20,0.494,0.488,0.16
2024-04-22 22:00:00,19.0,20.1,348,13.7,93,0.492,100,0,100,100,0.494,0.488,0.16
2024-04-22 23:00:00,19.1,20.2,345,14.7,94,0.491,100,0,97,100,0.494,0.488,0.15
2024-04-23 00:00:00,19.2,19.9,336,17.3,95,0.491,97,0,96,37,0.493,0.487,0.11
2024-04-23 01:00:00,19.1,19.7,340,20.1,96,0.49,100,0,100,18,0.493,0.487,0.08
2024-04-23 02:00:00,18.9,19.7,340,21.4,95,0.489,100,0,100,12,0.493,0.487,0.11
2024-04-23 03:00:00,18.7,19.5,344,22.5,95,0.489,100,0,100,17,0.493,0.487,0.12
2024-04-23 04:00:00,18.3,19.2,349,20.0,95,0.488,100,0,100,9,0.493,0.486,0.12
2024-04-23 05:00:00,18.2,19.2,343,17.7,94,0.488,100,22,100,33,0.493,0.486,0.13
2024-04-23 06:00:00,18.2,19.2,333,15.3,94,0.488,100,100,49,33,0.493,0.486,0.13
2024-04-23 07:00:00,18.1,19.3,346,16.2,93,0.488,100,100,39,25,0.493,0.486,0.16
2024-04-23 08:00:00,18.0,20.0,346,15.5,88,0.487,100,100,1,27,0.492,0.486,0.27
2024-04-23 09:00:00,17.2,20.0,338,14.7,84,0.489,98,98,0,27,0.492,0.485,0.37
2024-04-23 10:00:00,17.1,20.9,354,17.4,79,0.488,99,98,18,20,0.492,0.485,0.52
2024-04-23 11:00:00,16.6,22.7,354,18.1,68,0.485,90,79,0,52,0.491,0.485,0.88
2024-04-23 12:00:00,15.8,24.3,359,18.7,59,0.482,57,33,0,36,0.49,0.484,1.24
2024-04-23 13:00:00,15.9,25.2,349,20.1,57,0.479,39,36,0,5,0.489,0.484,1.39
2024-04-23 14:00:00,15.7,25.7,6,23.1,54,0.476,97,96,0,27,0.488,0.483,1.52
2024-04-23 15:00:00,15.7,25.7,7,23.2,54,0.473,59,53,0,13,0.487,0.483,1.52
2024-04-23 16:00:00,15.3,25.4,11,23.1,54,0.471,38,32,6,1,0.486,0.482,1.51
2024-04-23 17:00:00,16.1,24.9,14,21.6,58,0.47,98,98,0,0,0.485,0.482,1.33
2024-04-23 18:00:00,17.0,23.7,2,21.3,66,0.469,100,100,0,0,0.485,0.482,0.98
2024-04-23 19:00:00,16.7,21.9,350,23.1,72,0.469,100,100,0,0,0.484,0.481,0.72
2024-04-23 20:00:00,16.6,21.0,350,23.4,76,0.469,99,99,0,0,0.484,0.481,0.59
2024-04-23 21:00:00,17.3,20.3,349,19.6,83,0.466,87,87,1,0,0.482,0.481,0.41
2024-04-23 22:00:00,17.3,19.8,16,17.1,86,0.466,52,51,18,0,0.482,0.481,0.33
2024-04-23 23:00:00,17.4,19.0,47,13.1,90,0.466,12,11,2,0,0.482,0.481,0.21
2024-04-24 00:00:00,16.8,18.0,49,13.0,93,0.466,81,78,11,0,0.481,0.481,0.14
2024-04-24 01:00:00,16.9,18.4,33,19.1,91,0.467,95,95,7,0,0.481,0.48,0.19
2024-04-24 02:00:00,16.7,18.1,37,18.9,91,0.467,99,99,7,0,0.481,0.48,0.18
2024-04-24 03:00:00,16.6,17.8,49,17.1,92,0.467,100,100,0,0,0.481,0.48,0.16
2024-04-24 04:00:00,16.3,17.5,65,15.2,93,0.467,99,98,12,0,0.481,0.48,0.14
2024-04-24 05:00:00,16.1,17.1,97,14.4,94,0.467,100,100,0,0,0.481,0.48,0.13
2024-04-24 06:00:00,15.8,16.6,125,11.5,95,0.467,98,98,0,0,0.48,0.479,0.09
2024-04-24 07:00:00,16.7,18.1,135,9.2,92,0.467,68,68,1,0,0.48,0.479,0.17
2024-04-24 08:00:00,18.0,20.2,164,7.1,87,0.467,66,64,3,0,0.48,0.479,0.3
2024-04-24 09:00:00,18.9,22.0,193,6.2,83,0.463,100,100,1,0,0.478,0.479,0.46
2024-04-24 10:00:00,19.4,23.7,180,3.0,77,0.461,100,100,9,0,0.477,0.479,0.69
2024-04-24 11:00:00,18.3,25.3,113,6.3,65,0.46,99,99,30,6,0.476,0.478,1.11
2024-04-24 12:00:00,17.5,26.2,124,8.3,59,0.459,100,100,42,7,0.475,0.478,1.4
2024-04-24 13:00:00,17.2,26.9,146,8.5,55,0.457,100,100,81,5,0.474,0.477,1.58
2024-04-24 14:00:00,17.0,26.5,164,8.8,56,0.455,100,99,53,6,0.473,0.477,1.52
2024-04-24 15:00:00,17.0,27.0,148,10.1,54,0.454,87,84,9,8,0.472,0.477,1.62
2024-04-24 16:00:00,16.2,27.2,146,11.6,51,0.452,89,89,4,0,0.472,0.476,1.76
2024-04-24 17:00:00,16.6,26.3,141,13.0,55,0.451,74,61,30,4,0.471,0.476,1.52
2024-04-24 18:00:00,18.0,24.8,151,15.1,66,0.45,92,66,79,14,0.47,0.476,1.07
2024-04-24 19:00:00,17.8,22.7,135,11.2,74,0.463,27,8,21,0,0.47,0.475,0.72
2024-04-24 20:00:00,18.3,21.5,50,10.6,82,0.463,15,3,12,1,0.47,0.475,0.46
2024-04-24 21:00:00,18.8,21.2,12,13.9,86,0.474,100,0,100,14,0.471,0.475,0.35
2024-04-24 22:00:00,19.1,20.7,54,10.0,91,0.473,35,3,32,1,0.471,0.475,0.22
2024-04-24 23:00:00,18.7,20.4,70,13.2,90,0.473,100,96,95,0,0.471,0.475,0.24
2024-04-25 00:00:00,18.2,20.0,82,12.6,89,0.473,73,41,54,0,0.471,0.474,0.25
2024-04-25 01:00:00,18.0,19.4,98,11.7,92,0.472,100,98,93,9,0.471,0.474,0.18
2024-04-25 02:00:00,18.2,19.4,98,9.4,93,0.472,97,97,8,5,0.471,0.474,0.16
2024-04-25 03:00:00,17.6,18.9,82,7.0,92,0.472,100,100,1,5,0.471,0.474,0.17
2024-04-25 04:00:00,17.4,18.2,52,8.4,95,0.472,100,100,4,3,0.471,0.473,0.1
2024-04-25 05:00:00,17.2,18.0,56,8.7,95,0.471,100,100,7,12,0.471,0.473,0.1
2024-04-25 06:00:00,17.4,18.2,56,8.9,95,0.471,100,100,26,18,0.471,0.473,0.1
2024-04-25 07:00:00,17.8,19.2,67,13.1,92,0.471,100,100,1,8,0.471,0.473,0.19
2024-04-25 08:00:00,18.5,20.1,86,16.2,90,0.472,100,100,3,12,0.471,0.472,0.23
2024-04-25 09:00:00,18.8,20.1,243,2.3,93,0.492,100,100,77,47,0.471,0.472,0.18
2024-04-25 10:00:00,18.9,20.5,173,3.6,91,0.514,100,100,99,78,0.473,0.472,0.23
2024-04-25 11:00:00,19.1,20.7,204,4.7,90,0.514,99,98,71,0,0.478,0.472,0.24
2024-04-25 12:00:00,19.7,21.7,252,4.5,88,0.5,100,52,100,100,0.486,0.472,0.3
2024-04-25 13:00:00,19.7,23.2,135,2.0,81,0.497,95,1,66,95,0.487,0.471,0.55
2024-04-25 14:00:00,19.7,24.4,329,2.3,75,0.495,100,12,11,100,0.487,0.471,0.77
2024-04-25 15:00:00,19.4,25.2,356,5.4,70,0.492,100,11,10,100,0.486,0.471,0.95
2024-04-25 16:00:00,19.5,25.5,356,6.8,70,0.49,100,15,8,100,0.486,0.471,0.99
2024-04-25 17:00:00,19.6,25.2,18,10.2,71,0.488,99,97,12,54,0.486,0.47,0.92
2024-04-25 18:00:00,19.9,24.2,15,15.5,77,0.487,91,88,16,21,0.485,0.47,0.7
2024-04-25 19:00:00,19.7,22.9,8,15.7,82,0.486,24,6,17,4,0.485,0.47,0.5
2024-04-25 20:00:00,19.4,21.7,34,12.1,87,0.485,19,6,8,7,0.485,0.47,0.34
2024-04-25 21:00:00,19.6,21.8,29,6.7,88,0.479,19,5,14,2,0.478,0.47,0.32
2024-04-25 22:00:00,19.6,21.2,62,11.1,90,0.479,23,0,21,3,0.478,0.47,0.24
2024-04-25 23:00:00,19.3,20.4,69,11.5,94,0.478,18,5,6,9,0.478,0.47,0.15
2024-04-26 00:00:00,19.2,20.6,72,6.0,92,0.478,81,73,9,20,0.478,0.469,0.2
2024-04-26 01:00:00,19.5,21.0,90,3.3,91,0.478,100,100,2,36,0.478,0.469,0.22
2024-04-26 02:00:00,19.3,20.3,151,2.6,94,0.477,95,93,15,14,0.478,0.469,0.14
2024-04-26 03:00:00,19.7,20.4,156,3.0,96,0.477,98,98,0,4,0.478,0.469,0.1
2024-04-26 04:00:00,19.0,19.3,104,5.3,98,0.477,100,99,10,30,0.478,0.469,0.04
2024-04-26 05:00:00,18.8,19.1,103,6.2,98,0.476,67,38,4,45,0.478,0.468,0.03
2024-04-26 06:00:00,18.6,18.9,79,3.3,98,0.476,63,0,13,59,0.478,0.468,0.04
2024-04-26 07:00:00,19.6,19.8,90,4.5,98,0.476,73,0,14,68,0.478,0.468,0.04
2024-04-26 08:00:00,20.2,21.6,132,6.4,92,0.475,29,0,27,5,0.478,0.468,0.21
2024-04-26 09:00:00,19.6,23.1,191,2.2,81,0.477,91,0,19,89,0.478,0.468,0.55
2024-04-26 10:00:00,19.6,24.0,225,3.6,76,0.477,41,0,8,40,0.478,0.467,0.7
2024-04-26 11:00:00,19.4,25.0,256,5.6,71,0.476,39,0,16,36,0.477,0.467,0.92
2024-04-26 12:00:00,19.3,26.0,297,6.8,66,0.474,25,0,7,24,0.476,0.467,1.13
2024-04-26 13:00:00,19.1,27.0,309,8.9,62,0.472,10,0,3,10,0.476,0.466,1.36
2024-04-26 14:00:00,18.6,27.8,313,7.4,57,0.469,12,1,6,10,0.474,0.466,1.6
2024-04-26 15:00:00,18.7,28.2,313,8.9,56,0.466,22,5,6,17,0.473,0.466,1.67
2024-04-26 16:00:00,18.4,27.7,326,12.2,57,0.464,19,14,5,3,0.473,0.465,1.61
2024-04-26 17:00:00,18.0,27.0,346,11.5,58,0.462,19,12,8,3,0.472,0.465,1.51
2024-04-26 18:00:00,19.7,26.0,9,10.5,68,0.462,18,11,7,1,0.472,0.465,1.07
2024-04-26 19:00:00,19.3,23.4,33,9.8,78,0.461,23,20,3,0,0.471,0.465,0.64
2024-04-26 20:00:00,18.5,22.5,45,9.3,78,0.461,4,2,1,0,0.471,0.464,0.59
2024-04-26 21:00:00,20.2,22.7,152,9.3,86,0.453,9,0,3,6,0.467,0.465,0.39
2024-04-26 22:00:00,20.6,22.2,137,14.6,91,0.453,6,0,2,4,0.467,0.465,0.25
2024-04-26 23:00:00,20.4,21.6,106,15.8,93,0.453,2,0,0,2,0.467,0.465,0.19
2024-04-27 00:00:00,19.8,20.7,87,11.7,95,0.453,3,0,0,3,0.467,0.464,0.12
2024-04-27 01:00:00,19.4,20.1,84,9.3,96,0.453,4,0,0,4,0.467,0.464,0.1
2024-04-27 02:00:00,19.5,20.2,79,12.6,95,0.454,2,0,0,2,0.467,0.464,0.11
2024-04-27 03:00:00,19.2,20.1,72,14.6,95,0.454,1,0,0,1,0.467,0.464,0.13
2024-04-27 04:00:00,19.0,19.9,60,14.8,94,0.454,0,0,0,0,0.467,0.464,0.13
2024-04-27 05:00:00,18.7,19.6,83,14.4,95,0.454,17,17,0,0,0.467,0.464,0.12
2024-04-27 06:00:00,18.7,19.6,93,15.5,95,0.454,100,100,0,0,0.466,0.463,0.12
2024-04-27 07:00:00,19.4,20.8,108,12.6,92,0.454,98,98,0,0,0.466,0.463,0.2
2024-04-27 08:00:00,20.2,22.5,131,7.5,87,0.454,91,91,0,0,0.466,0.463,0.36
2024-04-27 09:00:00,20.9,24.1,104,2.4,82,0.453,100,100,0,0,0.465,0.463,0.53
2024-04-27 10:00:00,21.4,25.8,97,3.6,77,0.451,100,100,3,2,0.465,0.462,0.77
2024-04-27 11:00:00,21.6,27.0,142,7.4,73,0.45,100,100,3,11,0.464,0.462,0.98
2024-04-27 12:00:00,21.6,27.7,110,9.0,69,0.448,100,100,7,5,0.463,0.462,1.13
2024-04-27 13:00:00,21.3,28.1,128,5.2,66,0.448,100,100,86,17,0.462,0.461,1.28
2024-04-27 14:00:00,21.1,26.9,204,4.2,71,0.451,100,100,44,21,0.462,0.461,1.04
2024-04-27 15:00:00,21.8,24.0,183,10.1,87,0.498,59,25,7,41,0.471,0.461,0.38
2024-04-27 16:00:00,21.9,24.8,90,6.1,84,0.495,20,7,13,0,0.471,0.461,0.51
2024-04-27 17:00:00,21.8,25.2,8,14.1,81,0.492,37,15,10,19,0.472,0.461,0.6
2024-04-27 18:00:00,21.6,24.5,37,12.5,84,0.49,91,90,6,9,0.472,0.46,0.49
2024-04-27 19:00:00,21.6,23.4,46,21.7,90,0.488,100,100,4,1,0.472,0.46,0.29
2024-04-27 20:00:00,20.9,22.6,69,21.2,90,0.487,100,100,7,4,0.473,0.46,0.28
2024-04-27 21:00:00,21.7,22.4,65,10.1,96,0.488,100,100,0,0,0.472,0.461,0.11
2024-04-27 22:00:00,21.8,22.5,25,12.5,96,0.487,99,99,15,0,0.472,0.461,0.11
2024-04-27 23:00:00,21.4,22.0,63,12.7,96,0.486,80,76,16,0,0.472,0.46,0.09
2024-04-28 00:00:00,20.8,21.7,126,7.0,95,0.485,53,34,25,4,0.473,0.46,0.13
2024-04-28 01:00:00,20.6,21.0,270,7.3,97,0.484,98,98,2,1,0.473,0.46,0.07
2024-04-28 02:00:00,20.4,20.7,141,9.4,98,0.483,100,100,12,4,0.473,0.46,0.04
2024-04-28 03:00:00,20.6,21.2,167,5.9,96,0.482,100,100,44,0,0.473,0.46,0.1
2024-04-28 04:00:00,20.7,21.6,45,0.7,95,0.487,97,85,80,3,0.473,0.46,0.14
2024-04-28 05:00:00,20.2,20.6,39,7.2,97,0.487,96,86,61,18,0.474,0.46,0.07
2024-04-28 06:00:00,20.3,20.7,84,6.1,98,0.486,96,48,47,85,0.474,0.459,0.06
2024-04-28 07:00:00,20.4,21.2,78,6.3,95,0.486,100,24,47,100,0.474,0.459,0.13
2024-04-28 08:00:00,20.6,21.7,34,3.2,93,0.485,94,4,11,93,0.474,0.459,0.17
2024-04-28 09:00:00,20.3,22.9,333,18.0,85,0.499,38,0,32,22,0.481,0.459,0.42
2024-04-28 10:00:00,20.2,24.1,349,12.5,79,0.496,26,0,21,6,0.482,0.459,0.63
2024-04-28 11:00:00,20.6,25.9,263,3.2,72,0.492,12,3,8,5,0.481,0.458,0.92
2024-04-28 12:00:00,21.0,27.2,240,8.4,69,0.488,9,0,4,5,0.481,0.458,1.12
2024-04-28 13:00:00,21.5,27.6,265,9.0,69,0.485,33,4,21,15,0.48,0.458,1.13
2024-04-28 14:00:00,21.6,27.8,270,9.0,69,0.482,19,4,8,9,0.479,0.457,1.16
2024-04-28 15:00:00,21.0,28.0,285,10.1,66,0.48,23,0,15,10,0.478,0.457,1.28
2024-04-28 16:00:00,20.8,28.2,311,10.2,64,0.478,14,0,6,11,0.477,0.457,1.36
2024-04-28 17:00:00,20.7,27.9,343,13.2,65,0.476,14,0,3,13,0.477,0.457,1.32
2024-04-28 18:00:00,21.6,27.0,6,13.8,72,0.475,13,0,4,9,0.476,0.457,0.98
2024-04-28 19:00:00,21.7,24.4,30,10.8,85,0.475,5,0,1,4,0.476,0.456,0.46
2024-04-28 20:00:00,21.1,24.1,60,8.1,83,0.474,4,0,0,4,0.476,0.456,0.51
2024-04-28 21:00:00,20.5,24.2,40,24.0,80,0.474,0,0,0,0,0.476,0.455,0.61
2024-04-28 22:00:00,20.2,23.1,33,21.3,84,0.473,0,0,0,0,0.476,0.454,0.46
2024-04-28 23:00:00,20.1,22.2,38,19.7,88,0.473,9,9,0,0,0.475,0.454,0.33
2024-04-29 00:00:00,19.9,21.5,43,18.6,91,0.473,13,13,0,0,0.475,0.454,0.23
2024-04-29 01:00:00,19.6,20.7,28,9.4,93,0.472,100,100,0,0,0.475,0.454,0.17
2024-04-29 02:00:00,19.7,20.9,33,21.9,93,0.472,98,98,13,0,0.475,0.454,0.17
2024-04-29 03:00:00,19.7,20.7,33,16.8,94,0.472,100,100,8,1,0.475,0.454,0.15
2024-04-29 04:00:00,19.5,20.3,18,11.3,95,0.472,99,98,29,2,0.475,0.454,0.12
2024-04-29 05:00:00,19.5,20.2,12,16.1,96,0.472,100,100,10,0,0.475,0.454,0.1
2024-04-29 06:00:00,19.3,19.7,94,7.3,98,0.471,92,91,8,0,0.475,0.453,0.05
2024-04-29 07:00:00,19.8,20.7,352,7.6,94,0.471,97,97,1,2,0.475,0.453,0.14
2024-04-29 08:00:00,20.4,22.2,333,0.0,89,0.471,100,100,31,29,0.474,0.453,0.29
2024-04-29 09:00:00,20.9,22.8,107,7.1,89,0.476,100,100,6,1,0.474,0.453,0.3
2024-04-29 10:00:00,21.2,24.4,170,13.1,83,0.475,100,100,11,97,0.473,0.453,0.53
2024-04-29 11:00:00,21.4,24.8,153,7.9,81,0.476,100,100,0,64,0.473,0.453,0.58
2024-04-29 12:00:00,21.7,25.2,131,15.1,81,0.485,100,100,1,84,0.473,0.453,0.61
2024-04-29 13:00:00,22.0,26.3,142,13.3,77,0.484,100,100,6,100,0.473,0.453,0.79
2024-04-29 14:00:00,22.4,26.8,135,13.0,77,0.482,100,97,1,100,0.473,0.452,0.8
2024-04-29 15:00:00,22.8,27.5,140,11.8,76,0.481,100,100,0,100,0.473,0.452,0.89
2024-04-29 16:00:00,23.0,27.8,132,11.8,75,0.48,64,35,9,39,0.473,0.452,0.92
2024-04-29 17:00:00,23.0,27.4,174,14.7,77,0.48,100,70,48,100,0.472,0.452,0.84
2024-04-29 18:00:00,22.4,24.0,243,4.2,91,0.511,100,81,68,100,0.48,0.452,0.27
2024-04-29 19:00:00,21.8,22.8,58,6.4,94,0.52,100,100,28,100,0.51,0.452,0.16
2024-04-29 20:00:00,21.6,22.6,180,1.1,94,0.519,100,100,74,94,0.52,0.455,0.16
2024-04-29 21:00:00,21.0,21.7,347,19.5,96,0.52,100,100,100,100,0.52,0.479,0.1
2024-04-29 22:00:00,20.7,21.3,22,23.3,97,0.506,100,100,96,76,0.519,0.494,0.08
2024-04-29 23:00:00,20.9,21.4,10,17.4,97,0.51,100,100,23,100,0.516,0.495,0.07
2024-04-30 00:00:00,20.9,21.2,351,17.7,98,0.508,100,100,99,100,0.519,0.497,0.05
2024-04-30 01:00:00,20.6,21.0,353,23.0,98,0.511,100,100,100,100,0.52,0.5,0.05
2024-04-30 02:00:00,20.4,20.8,349,27.2,98,0.497,100,100,63,100,0.518,0.505,0.06
2024-04-30 03:00:00,20.3,20.7,330,25.0,98,0.52,100,100,88,100,0.517,0.505,0.06
2024-04-30 04:00:00,20.2,20.6,323,25.0,97,0.509,100,100,100,100,0.516,0.508,0.07
2024-04-30 05:00:00,19.3,19.8,322,33.7,97,0.497,100,100,99,100,0.517,0.51,0.08
2024-04-30 06:00:00,18.5,19.3,324,32.8,95,0.498,100,100,23,100,0.515,0.511,0.12
2024-04-30 07:00:00,18.3,19.2,324,30.3,95,0.497,100,100,79,100,0.513,0.511,0.12
2024-04-30 08:00:00,18.3,19.3,328,30.0,94,0.497,100,100,63,100,0.512,0.511,0.13
2024-04-30 09:00:00,16.8,18.4,319,28.5,90,0.504,100,100,14,100,0.512,0.502,0.2
2024-04-30 10:00:00,15.9,18.1,319,33.6,87,0.503,100,100,100,100,0.511,0.502,0.28
2024-04-30 11:00:00,15.6,17.7,318,31.4,88,0.504,100,100,83,100,0.51,0.502,0.25
2024-04-30 12:00:00,15.6,18.2,333,31.2,85,0.505,100,100,100,100,0.51,0.502,0.32
2024-04-30 13:00:00,15.3,18.2,330,32.4,83,0.507,100,100,94,100,0.51,0.503,0.36
2024-04-30 14:00:00,15.1,17.9,334,32.9,83,0.506,100,100,3,48,0.509,0.503,0.34
2024-04-30 15:00:00,14.7,18.6,343,40.0,78,0.503,100,100,0,100,0.509,0.503,0.48
2024-04-30 16:00:00,14.0,17.8,343,39.6,78,0.501,100,96,13,100,0.508,0.503,0.44
2024-04-30 17:00:00,13.3,17.1,344,37.8,78,0.5,100,0,5,100,0.507,0.503,0.42
2024-04-30 18:00:00,13.0,16.7,351,32.7,79,0.498,100,0,11,100,0.507,0.503,0.4
2024-04-30 19:00:00,13.0,16.1,342,26.8,82,0.497,100,0,15,100,0.506,0.503,0.33
2024-04-30 20:00:00,12.7,16.0,339,29.5,81,0.496,100,0,32,100,0.506,0.503,0.34
2024-04-30 21:00:00,12.4,15.2,338,28.4,84,0.495,44,0,18,33,0.509,0.506,0.28
2024-04-30 22:00:00,12.4,14.7,338,27.2,86,0.494,51,1,1,50,0.508,0.506,0.24
2024-04-30 23:00:00,12.2,14.5,338,28.8,86,0.494,100,0,5,100,0.508,0.506,0.22
