time,dew_point_2m (°C),temperature_2m (°C),wind_direction_10m (°),wind_speed_100m (km/h),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³),cloud_cover (%),cloud_cover_high (%),cloud_cover_mid (%),cloud_cover_low (%),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),vapour_pressure_deficit (kPa)
2024-04-11 17:00:00,17.7,21.1,360,4.7,81,0.487,95,70,0,83,0.474,0.455,0.48
2024-04-11 18:00:00,17.7,21.2,4,6.5,80,0.486,65,55,17,6,0.475,0.455,0.49
2024-04-11 19:00:00,17.6,20.9,58,4.9,82,0.485,61,38,34,4,0.475,0.455,0.45
2024-04-11 20:00:00,17.8,19.5,20,7.0,90,0.484,69,67,6,0,0.475,0.455,0.24
2024-04-11 21:00:00,17.1,18.4,333,11.4,92,0.503,48,24,26,14,0.499,0.464,0.16
2024-04-11 22:00:00,16.5,17.2,3,12.3,96,0.501,41,15,26,13,0.498,0.464,0.09
2024-04-11 23:00:00,16.3,16.7,333,10.8,97,0.5,75,14,70,29,0.498,0.464,0.05
2024-04-12 00:00:00,16.8,17.2,264,3.1,97,0.499,55,42,19,7,0.498,0.464,0.05
2024-04-12 01:00:00,16.6,16.9,305,9.2,98,0.498,86,84,0,11,0.498,0.464,0.03
2024-04-12 02:00:00,16.2,16.3,320,9.8,99,0.497,41,37,6,6,0.498,0.464,0.01
2024-04-12 03:00:00,16.3,16.3,312,5.8,100,0.496,52,49,1,5,0.497,0.464,0.0
2024-04-12 04:00:00,16.0,16.0,345,9.0,100,0.495,100,76,0,99,0.497,0.464,0.0
2024-04-12 05:00:00,16.0,16.0,14,8.0,100,0.494,100,60,4,100,0.497,0.464,0.0
2024-04-12 06:00:00,16.1,16.2,32,7.1,99,0.493,100,85,11,100,0.496,0.464,0.01
2024-04-12 07:00:00,16.1,16.2,48,5.6,99,0.493,100,51,100,100,0.496,0.464,0.01
2024-04-12 08:00:00,16.3,16.5,66,3.0,99,0.492,100,31,99,100,0.496,0.463,0.02
2024-04-12 09:00:00,17.0,18.1,36,3.4,93,0.491,99,3,35,99,0.495,0.463,0.15
2024-04-12 10:00:00,17.3,20.1,36,3.9,84,0.49,99,1,12,99,0.495,0.463,0.38
2024-04-12 11:00:00,17.1,21.8,352,3.3,75,0.488,72,0,2,72,0.494,0.463,0.65
2024-04-12 12:00:00,17.2,23.5,308,4.9,68,0.485,95,0,0,95,0.493,0.463,0.93
2024-04-12 13:00:00,17.3,24.6,292,5.0,64,0.482,69,2,0,69,0.492,0.463,1.13
2024-04-12 14:00:00,17.3,25.4,252,1.4,61,0.479,99,17,0,99,0.491,0.463,1.27
2024-04-12 15:00:00,17.1,25.7,180,1.0,59,0.477,71,2,0,71,0.49,0.462,1.35
2024-04-12 16:00:00,16.8,25.8,27,1.0,58,0.475,16,0,0,15,0.49,0.462,1.41
2024-04-12 17:00:00,16.8,25.8,315,1.1,58,0.474,6,6,0,1,0.489,0.462,1.41
2024-04-12 18:00:00,18.8,25.0,101,2.2,68,0.473,22,22,0,0,0.488,0.462,1.0
2024-04-12 19:00:00,17.6,22.4,135,5.6,74,0.473,47,47,0,0,0.488,0.462,0.7
2024-04-12 20:00:00,17.7,20.5,201,8.0,84,0.473,58,58,0,0,0.488,0.462,0.39
2024-04-12 21:00:00,17.9,21.2,195,5.8,81,0.478,43,42,1,0,0.49,0.463,0.47
2024-04-12 22:00:00,17.4,18.7,87,6.7,92,0.478,53,53,0,2,0.489,0.463,0.16
2024-04-12 23:00:00,17.2,17.9,90,8.2,96,0.477,55,52,3,6,0.489,0.463,0.09
2024-04-13 00:00:00,17.1,17.5,81,11.6,97,0.477,22,15,7,1,0.489,0.463,0.06
2024-04-13 01:00:00,16.7,17.1,92,12.3,97,0.477,59,57,0,5,0.488,0.463,0.05
2024-04-13 02:00:00,16.6,17.1,114,13.4,97,0.477,92,90,7,14,0.488,0.463,0.06
2024-04-13 03:00:00,17.0,17.9,113,16.3,94,0.477,100,100,12,25,0.488,0.463,0.11
2024-04-13 04:00:00,17.2,18.5,110,20.1,92,0.477,98,92,7,72,0.487,0.463,0.17
2024-04-13 05:00:00,17.8,19.1,118,20.3,92,0.478,100,99,66,93,0.487,0.463,0.17
2024-04-13 06:00:00,18.3,19.6,111,20.8,92,0.491,100,100,55,4,0.487,0.462,0.18
2024-04-13 07:00:00,18.6,19.7,117,20.1,93,0.501,100,100,54,3,0.487,0.462,0.15
2024-04-13 08:00:00,18.7,19.9,115,23.5,93,0.512,99,99,37,11,0.488,0.462,0.16
2024-04-13 09:00:00,19.2,21.6,123,19.9,86,0.505,99,99,28,15,0.503,0.463,0.36
2024-04-13 10:00:00,19.9,23.1,118,15.5,82,0.503,99,97,54,23,0.503,0.463,0.5
2024-04-13 11:00:00,20.7,24.2,118,20.5,81,0.501,89,82,24,19,0.502,0.463,0.58
2024-04-13 12:00:00,21.2,25.1,115,17.7,79,0.507,100,7,73,100,0.508,0.463,0.66
2024-04-13 13:00:00,21.3,24.0,107,17.1,85,0.513,100,63,53,100,0.508,0.464,0.45
2024-04-13 14:00:00,21.3,22.6,33,12.0,92,0.51,100,92,74,100,0.52,0.464,0.21
2024-04-13 15:00:00,21.6,23.8,81,17.8,88,0.504,98,90,25,68,0.515,0.467,0.37
2024-04-13 16:00:00,21.5,23.5,114,17.4,89,0.502,94,29,60,84,0.513,0.468,0.33
2024-04-13 17:00:00,21.5,24.3,106,18.7,84,0.502,89,77,24,46,0.511,0.468,0.47
2024-04-13 18:00:00,21.9,23.4,67,14.4,91,0.512,100,95,12,96,0.511,0.468,0.25
2024-04-13 19:00:00,21.5,22.5,63,21.0,94,0.512,100,80,14,100,0.51,0.469,0.15
2024-04-13 20:00:00,21.4,22.5,108,22.3,94,0.51,100,89,20,100,0.51,0.469,0.17
2024-04-13 21:00:00,20.9,21.7,145,16.3,95,0.493,62,45,18,16,0.506,0.478,0.13
2024-04-13 22:00:00,20.4,21.0,60,9.1,96,0.493,92,56,63,54,0.505,0.478,0.09
2024-04-13 23:00:00,20.3,20.7,45,16.6,98,0.517,100,98,40,100,0.506,0.479,0.05
2024-04-14 00:00:00,20.0,21.0,102,18.1,94,0.503,96,5,21,95,0.512,0.479,0.14
2024-04-14 01:00:00,20.0,20.8,119,15.1,95,0.502,5,1,1,4,0.511,0.479,0.11
2024-04-14 02:00:00,19.5,19.9,107,13.3,97,0.501,72,68,1,12,0.51,0.479,0.06
2024-04-14 03:00:00,19.2,19.6,87,10.6,98,0.499,99,99,3,20,0.509,0.48,0.06
2024-04-14 04:00:00,19.2,19.6,115,11.5,97,0.498,6,4,0,2,0.508,0.48,0.06
2024-04-14 05:00:00,19.2,19.7,110,17.9,97,0.497,84,80,21,2,0.507,0.48,0.08
2024-04-14 06:00:00,18.9,19.2,360,3.4,98,0.496,100,100,89,100,0.506,0.48,0.04
2024-04-14 07:00:00,19.5,20.0,131,14.1,97,0.5,100,100,29,96,0.506,0.48,0.06
2024-04-14 08:00:00,19.9,20.4,156,18.8,97,0.504,100,100,14,100,0.505,0.48,0.07
2024-04-14 09:00:00,20.4,22.0,144,13.1,91,0.508,100,44,34,100,0.51,0.482,0.25
2024-04-14 10:00:00,20.8,23.1,139,4.3,87,0.505,100,41,17,100,0.509,0.483,0.36
2024-04-14 11:00:00,20.8,23.5,159,17.0,85,0.508,96,88,53,56,0.509,0.483,0.44
2024-04-14 12:00:00,21.5,24.8,178,13.3,82,0.506,19,3,1,16,0.508,0.483,0.56
2024-04-14 13:00:00,22.0,27.1,222,12.5,74,0.502,100,0,0,100,0.507,0.483,0.93
2024-04-14 14:00:00,21.4,28.4,217,10.0,66,0.498,34,0,1,34,0.506,0.483,1.32
2024-04-14 15:00:00,20.8,29.2,256,9.3,61,0.494,55,6,4,51,0.505,0.483,1.58
2024-04-14 16:00:00,20.7,29.4,288,4.5,60,0.492,9,4,2,3,0.504,0.483,1.65
2024-04-14 17:00:00,21.0,29.1,350,7.4,62,0.49,28,17,4,9,0.503,0.483,1.55
2024-04-14 18:00:00,22.2,27.3,349,14.6,74,0.489,16,10,2,4,0.502,0.483,0.94
2024-04-14 19:00:00,21.3,24.8,351,16.6,81,0.488,63,59,1,9,0.501,0.483,0.6
2024-04-14 20:00:00,21.0,23.9,28,10.8,84,0.488,18,9,0,10,0.501,0.483,0.48
2024-04-14 21:00:00,21.4,22.6,99,13.4,93,0.487,99,99,0,3,0.501,0.483,0.19
2024-04-14 22:00:00,21.3,22.2,90,14.3,95,0.487,93,93,0,0,0.5,0.483,0.14
2024-04-14 23:00:00,20.9,21.5,99,15.1,96,0.486,3,3,0,0,0.499,0.483,0.09
2024-04-15 00:00:00,20.7,21.3,112,17.1,97,0.486,24,23,0,1,0.499,0.483,0.08
2024-04-15 01:00:00,20.3,20.8,75,13.8,97,0.486,52,50,0,4,0.499,0.483,0.07
2024-04-15 02:00:00,20.2,20.6,110,15.3,98,0.486,7,1,0,7,0.498,0.483,0.06
2024-04-15 03:00:00,19.9,20.4,129,14.8,97,0.486,0,0,0,0,0.498,0.482,0.07
2024-04-15 04:00:00,20.0,20.5,111,13.2,97,0.485,1,0,0,1,0.497,0.482,0.07
2024-04-15 05:00:00,19.7,19.9,61,10.6,98,0.485,13,0,0,13,0.497,0.482,0.04
2024-04-15 06:00:00,19.7,19.9,72,11.4,98,0.485,14,0,0,14,0.496,0.482,0.04
2024-04-15 07:00:00,20.6,21.3,111,13.0,96,0.485,3,0,0,3,0.496,0.482,0.1
2024-04-15 08:00:00,21.7,23.2,90,12.0,91,0.484,72,67,0,16,0.496,0.482,0.25
2024-04-15 09:00:00,21.9,24.0,90,2.6,88,0.483,100,99,7,18,0.496,0.481,0.36
2024-04-15 10:00:00,22.9,26.0,146,3.7,83,0.482,100,100,1,19,0.495,0.481,0.57
2024-04-15 11:00:00,23.1,27.9,177,9.4,75,0.48,100,100,14,41,0.494,0.481,0.92
2024-04-15 12:00:00,23.3,29.4,193,11.6,70,0.478,100,100,5,21,0.493,0.48,1.24
2024-04-15 13:00:00,23.0,30.2,195,12.8,66,0.476,100,100,11,43,0.492,0.48,1.47
2024-04-15 14:00:00,23.0,30.7,194,15.5,64,0.473,100,100,6,21,0.491,0.48,1.61
2024-04-15 15:00:00,23.4,30.8,189,14.6,65,0.471,100,100,5,6,0.49,0.48,1.55
2024-04-15 16:00:00,23.6,30.8,178,13.3,65,0.469,99,99,5,4,0.489,0.48,1.54
2024-04-15 17:00:00,23.5,30.5,168,15.3,66,0.467,93,92,5,6,0.488,0.479,1.47
2024-04-15 18:00:00,24.4,29.3,142,14.5,75,0.467,61,58,6,6,0.488,0.479,1.02
2024-04-15 19:00:00,23.6,27.3,157,19.9,80,0.467,23,13,6,9,0.487,0.479,0.71
2024-04-15 20:00:00,21.9,24.3,3,27.5,87,0.52,100,100,79,48,0.487,0.479,0.4
2024-04-15 21:00:00,22.5,26.6,5,2.2,78,0.471,40,20,23,5,0.486,0.479,0.76
2024-04-15 22:00:00,20.5,22.1,47,14.2,91,0.505,98,92,57,44,0.515,0.479,0.25
2024-04-15 23:00:00,20.6,21.9,149,26.8,92,0.508,87,76,19,45,0.514,0.48,0.2
2024-04-16 00:00:00,20.5,21.6,93,20.6,94,0.505,66,62,2,8,0.513,0.48,0.16
2024-04-16 01:00:00,20.1,20.7,122,12.3,96,0.503,99,99,3,5,0.512,0.48,0.09
2024-04-16 02:00:00,20.3,21.1,130,14.2,95,0.501,100,100,2,11,0.51,0.481,0.12
2024-04-16 03:00:00,20.5,21.4,356,5.9,94,0.502,100,100,8,7,0.509,0.481,0.14
2024-04-16 04:00:00,20.3,21.0,49,12.3,96,0.516,100,100,12,43,0.509,0.481,0.11
2024-04-16 05:00:00,20.2,21.0,58,11.4,95,0.515,100,100,0,0,0.511,0.481,0.12
2024-04-16 06:00:00,20.1,20.8,137,15.1,95,0.514,100,100,1,100,0.511,0.482,0.11
2024-04-16 07:00:00,20.5,21.4,126,12.8,95,0.514,100,100,0,1,0.511,0.482,0.14
2024-04-16 08:00:00,20.8,21.7,174,13.4,95,0.517,100,100,94,36,0.512,0.482,0.14
2024-04-16 09:00:00,20.5,23.3,90,8.1,84,0.505,100,100,8,0,0.518,0.497,0.45
2024-04-16 10:00:00,21.2,23.3,41,11.5,88,0.503,100,100,0,1,0.515,0.498,0.33
2024-04-16 11:00:00,21.7,25.4,95,11.6,80,0.501,100,100,47,18,0.514,0.498,0.64
2024-04-16 12:00:00,21.9,25.1,153,20.8,83,0.505,100,100,26,16,0.518,0.499,0.55
2024-04-16 13:00:00,22.3,25.0,159,9.2,85,0.513,100,99,96,85,0.516,0.499,0.47
2024-04-16 14:00:00,22.1,25.3,153,14.0,83,0.52,100,100,67,42,0.52,0.5,0.56
2024-04-16 15:00:00,21.7,24.0,149,14.6,87,0.503,100,100,82,4,0.517,0.504,0.4
2024-04-16 16:00:00,21.5,24.5,159,16.6,84,0.502,100,100,19,35,0.515,0.504,0.5
2024-04-16 17:00:00,21.8,23.5,188,8.6,90,0.506,100,100,67,11,0.514,0.505,0.28
2024-04-16 18:00:00,22.0,23.2,142,8.3,93,0.509,100,100,7,90,0.513,0.505,0.21
2024-04-16 19:00:00,22.0,22.7,102,9.4,96,0.506,100,100,5,100,0.513,0.505,0.11
2024-04-16 20:00:00,21.8,22.4,45,9.1,96,0.504,100,100,0,0,0.512,0.505,0.11
2024-04-16 21:00:00,20.3,21.5,270,5.5,93,0.511,100,100,42,1,0.513,0.502,0.19
2024-04-16 22:00:00,20.3,20.9,6,3.3,96,0.508,100,100,0,7,0.512,0.502,0.1
2024-04-16 23:00:00,19.9,20.2,5,7.6,98,0.506,100,100,29,4,0.512,0.502,0.04
2024-04-17 00:00:00,19.8,20.0,27,7.8,98,0.503,100,100,14,0,0.511,0.502,0.04
2024-04-17 01:00:00,19.6,20.1,43,14.0,97,0.502,100,100,5,8,0.51,0.502,0.07
2024-04-17 02:00:00,19.2,19.8,106,12.5,96,0.509,100,100,55,100,0.51,0.501,0.08
2024-04-17 03:00:00,19.5,20.2,9,9.4,96,0.509,100,100,47,100,0.51,0.501,0.1
2024-04-17 04:00:00,19.5,20.0,51,10.9,97,0.51,100,100,100,100,0.519,0.503,0.07
2024-04-17 05:00:00,19.5,19.9,68,13.4,97,0.517,100,92,83,99,0.517,0.504,0.06
2024-04-17 06:00:00,19.3,19.8,38,9.8,97,0.507,100,99,100,100,0.517,0.506,0.07
2024-04-17 07:00:00,19.4,20.0,95,8.7,97,0.512,100,100,94,90,0.516,0.507,0.08
2024-04-17 08:00:00,19.5,20.5,18,4.4,94,0.509,99,94,75,71,0.515,0.507,0.14
2024-04-17 09:00:00,19.7,22.5,309,16.1,84,0.498,61,0,37,39,0.516,0.515,0.43
2024-04-17 10:00:00,19.7,22.5,311,20.4,84,0.498,100,0,100,22,0.514,0.515,0.43
2024-04-17 11:00:00,19.6,22.7,322,23.9,83,0.496,100,0,100,81,0.512,0.515,0.47
2024-04-17 12:00:00,19.2,22.5,322,19.8,82,0.495,27,0,1,26,0.51,0.515,0.5
2024-04-17 13:00:00,19.5,24.0,320,23.6,76,0.492,56,0,1,55,0.508,0.515,0.72
2024-04-17 14:00:00,19.1,23.7,320,23.7,75,0.489,100,0,12,100,0.506,0.515,0.72
2024-04-17 15:00:00,18.6,23.4,330,23.2,75,0.487,100,0,0,100,0.504,0.515,0.73
2024-04-17 16:00:00,18.0,22.9,338,23.3,74,0.486,100,0,3,100,0.502,0.515,0.73
2024-04-17 17:00:00,17.5,22.5,347,24.4,73,0.485,98,0,0,98,0.501,0.514,0.73
2024-04-17 18:00:00,17.4,22.1,352,22.9,75,0.484,100,0,0,100,0.499,0.514,0.67
2024-04-17 19:00:00,17.3,21.6,3,15.9,77,0.484,94,0,1,94,0.498,0.514,0.61
2024-04-17 20:00:00,18.1,20.5,353,9.1,86,0.484,17,0,8,10,0.497,0.514,0.33
2024-04-17 21:00:00,17.5,18.8,313,10.1,92,0.487,57,20,52,8,0.498,0.512,0.16
2024-04-17 22:00:00,17.8,18.8,318,9.4,94,0.486,26,0,22,5,0.497,0.512,0.14
2024-04-17 23:00:00,17.5,18.3,324,14.2,95,0.486,12,0,1,11,0.496,0.512,0.1
2024-04-18 00:00:00,17.2,18.0,335,16.3,95,0.486,10,0,0,10,0.495,0.512,0.1
2024-04-18 01:00:00,16.7,17.5,351,14.8,95,0.485,38,0,0,38,0.494,0.512,0.09
2024-04-18 02:00:00,16.9,17.8,357,16.8,94,0.485,51,22,0,37,0.494,0.512,0.11
2024-04-18 03:00:00,16.6,17.2,337,11.5,96,0.485,100,70,0,100,0.493,0.511,0.08
2024-04-18 04:00:00,17.2,18.4,321,10.1,93,0.484,100,97,0,100,0.492,0.511,0.15
2024-04-18 05:00:00,17.4,18.7,332,12.3,92,0.484,100,99,0,100,0.492,0.511,0.17
2024-04-18 06:00:00,17.3,18.9,356,12.1,90,0.484,100,100,0,100,0.491,0.511,0.21
2024-04-18 07:00:00,17.3,19.3,8,10.5,88,0.484,100,100,0,100,0.49,0.511,0.26
2024-04-18 08:00:00,17.6,19.7,13,6.1,87,0.484,100,100,0,100,0.49,0.51,0.29
2024-04-18 09:00:00,17.9,20.4,18,5.8,86,0.484,100,100,0,48,0.489,0.51,0.35
2024-04-18 10:00:00,18.6,21.8,86,5.8,82,0.483,100,100,0,60,0.489,0.51,0.47
2024-04-18 11:00:00,19.0,23.5,101,12.2,76,0.481,100,100,0,45,0.488,0.51,0.7
2024-04-18 12:00:00,19.3,25.2,108,9.2,70,0.479,100,100,0,88,0.487,0.509,0.97
2024-04-18 13:00:00,19.3,25.9,117,10.6,67,0.477,100,100,0,96,0.486,0.509,1.11
2024-04-18 14:00:00,19.1,26.8,108,16.4,63,0.474,100,100,11,72,0.485,0.509,1.31
2024-04-18 15:00:00,18.9,26.9,99,18.0,62,0.472,100,100,0,90,0.484,0.508,1.36
2024-04-18 16:00:00,18.7,26.9,96,19.3,61,0.471,100,100,9,85,0.483,0.508,1.39
2024-04-18 17:00:00,19.5,26.0,99,19.1,67,0.47,100,100,31,64,0.482,0.508,1.1
2024-04-18 18:00:00,19.5,24.7,82,19.8,73,0.469,100,100,3,11,0.482,0.507,0.85
2024-04-18 19:00:00,18.5,23.3,88,23.8,75,0.469,100,100,42,17,0.481,0.507,0.72
2024-04-18 20:00:00,18.6,22.7,104,22.8,78,0.469,100,100,98,49,0.481,0.507,0.61
2024-04-18 21:00:00,18.8,20.7,122,26.1,89,0.515,100,100,57,0,0.515,0.508,0.27
2024-04-18 22:00:00,18.8,20.6,127,26.7,89,0.518,100,100,93,1,0.515,0.508,0.26
2024-04-18 23:00:00,18.7,20.3,132,21.5,90,0.505,100,100,100,19,0.518,0.511,0.23
2024-04-19 00:00:00,18.6,20.1,119,20.4,91,0.518,100,100,7,6,0.517,0.511,0.21
2024-04-19 01:00:00,18.4,19.8,122,19.6,92,0.513,98,98,2,3,0.517,0.511,0.19
2024-04-19 02:00:00,18.2,19.2,126,18.3,94,0.508,21,0,18,4,0.516,0.512,0.13
2024-04-19 03:00:00,18.4,19.4,131,19.4,94,0.505,94,0,91,92,0.515,0.512,0.13
2024-04-19 04:00:00,18.7,19.7,131,18.9,94,0.515,78,71,10,15,0.515,0.512,0.14
2024-04-19 05:00:00,18.7,19.6,122,17.6,95,0.51,100,100,46,40,0.514,0.512,0.12
2024-04-19 06:00:00,18.7,19.7,121,19.1,94,0.52,100,100,66,100,0.515,0.512,0.13
2024-04-19 07:00:00,18.8,19.9,113,19.6,93,0.505,100,100,41,96,0.52,0.518,0.15
2024-04-19 08:00:00,19.4,20.6,98,15.6,93,0.52,100,100,98,100,0.515,0.519,0.17
2024-04-19 09:00:00,19.8,21.0,188,15.7,93,0.506,100,100,100,100,0.52,0.514,0.18
2024-04-19 10:00:00,19.9,21.5,202,17.9,91,0.513,100,98,55,89,0.517,0.516,0.24
2024-04-19 11:00:00,20.9,23.6,208,22.1,85,0.491,99,37,8,99,0.517,0.518,0.44
2024-04-19 12:00:00,21.2,24.3,226,25.5,83,0.502,61,0,41,53,0.514,0.518,0.52
2024-04-19 13:00:00,21.0,26.1,227,25.5,74,0.5,54,0,12,48,0.511,0.518,0.89
2024-04-19 14:00:00,20.0,27.3,245,25.3,64,0.496,41,0,18,29,0.508,0.517,1.29
2024-04-19 15:00:00,19.8,27.1,276,21.7,65,0.495,16,0,4,16,0.506,0.517,1.27
2024-04-19 16:00:00,19.6,26.6,299,22.2,65,0.492,13,0,4,12,0.504,0.517,1.2
2024-04-19 17:00:00,19.5,25.5,322,22.3,69,0.49,6,0,5,4,0.501,0.517,1.0
2024-04-19 18:00:00,19.7,24.5,327,20.1,75,0.489,21,0,20,5,0.5,0.517,0.77
2024-04-19 19:00:00,19.2,22.9,329,20.8,79,0.488,86,85,8,2,0.498,0.516,0.57
2024-04-19 20:00:00,19.0,22.0,355,20.2,83,0.488,77,77,1,0,0.497,0.516,0.45
2024-04-19 21:00:00,20.0,21.0,18,18.0,94,0.493,98,97,9,3,0.492,0.5,0.16
2024-04-19 22:00:00,19.4,20.1,21,15.5,95,0.492,99,91,94,7,0.492,0.5,0.11
2024-04-19 23:00:00,19.5,20.4,360,13.2,95,0.491,100,96,100,18,0.492,0.499,0.13
2024-04-20 00:00:00,19.4,20.2,342,16.5,95,0.49,98,98,0,1,0.492,0.499,0.12
2024-04-20 01:00:00,18.6,19.0,328,13.0,98,0.49,100,100,6,2,0.491,0.499,0.05
2024-04-20 02:00:00,18.5,18.9,326,15.5,98,0.489,100,100,0,6,0.491,0.498,0.05
2024-04-20 03:00:00,18.4,18.7,335,15.9,98,0.489,100,100,0,100,0.491,0.498,0.05
2024-04-20 04:00:00,18.3,18.9,335,10.0,97,0.488,100,100,4,100,0.491,0.498,0.07
2024-04-20 05:00:00,18.2,18.9,3,12.0,96,0.487,100,100,1,100,0.491,0.498,0.09
2024-04-20 06:00:00,18.2,18.8,356,14.4,96,0.487,100,100,4,100,0.491,0.497,0.08
2024-04-20 07:00:00,18.1,19.1,355,18.0,94,0.487,100,100,0,100,0.491,0.497,0.13
2024-04-20 08:00:00,18.2,19.7,360,17.3,91,0.486,100,100,1,100,0.49,0.497,0.21
2024-04-20 09:00:00,17.8,20.7,356,12.6,84,0.486,100,100,0,100,0.49,0.496,0.4
2024-04-20 10:00:00,17.9,21.5,17,16.3,80,0.485,100,100,1,100,0.49,0.496,0.52
2024-04-20 11:00:00,17.7,22.1,26,15.1,76,0.484,100,100,12,99,0.489,0.496,0.64
2024-04-20 12:00:00,17.8,23.3,34,13.3,71,0.483,100,100,16,100,0.489,0.496,0.81
2024-04-20 13:00:00,17.7,23.7,28,12.4,69,0.481,100,100,7,100,0.489,0.495,0.9
2024-04-20 14:00:00,17.9,24.1,9,11.4,68,0.48,100,100,6,44,0.488,0.495,0.96
2024-04-20 15:00:00,17.9,24.5,6,14.5,67,0.478,100,100,24,62,0.488,0.494,1.02
2024-04-20 16:00:00,17.5,24.9,10,16.2,64,0.476,100,100,26,39,0.487,0.494,1.14
2024-04-20 17:00:00,17.8,24.3,15,15.0,67,0.475,71,43,61,12,0.486,0.494,1.0
2024-04-20 18:00:00,18.3,23.8,13,13.3,71,0.474,30,2,12,20,0.486,0.493,0.85
2024-04-20 19:00:00,18.0,21.6,360,14.8,80,0.474,49,4,32,22,0.486,0.493,0.52
2024-04-20 20:00:00,17.7,20.9,360,18.4,82,0.474,9,6,1,2,0.486,0.493,0.44
2024-04-20 21:00:00,17.5,19.9,327,15.5,86,0.482,99,4,99,1,0.485,0.493,0.32
2024-04-20 22:00:00,17.2,20.4,343,15.2,82,0.481,100,0,100,6,0.485,0.492,0.43
2024-04-20 23:00:00,16.9,20.2,336,15.9,81,0.481,70,0,67,25,0.485,0.492,0.44
2024-04-21 00:00:00,16.7,19.9,342,17.7,82,0.481,100,1,100,100,0.485,0.492,0.42
2024-04-21 01:00:00,16.8,19.7,360,13.6,84,0.48,100,90,100,100,0.485,0.491,0.38
2024-04-21 02:00:00,16.9,19.6,45,14.6,84,0.48,100,100,100,100,0.485,0.491,0.36
2024-04-21 03:00:00,17.1,19.5,24,15.3,86,0.481,100,100,100,100,0.485,0.491,0.32
2024-04-21 04:00:00,17.2,19.4,6,14.2,87,0.481,100,100,95,100,0.485,0.491,0.29
2024-04-21 05:00:00,17.1,19.3,3,14.9,87,0.48,100,100,6,9,0.485,0.49,0.3
2024-04-21 06:00:00,16.9,18.6,348,13.7,90,0.48,100,100,11,95,0.484,0.49,0.22
2024-04-21 07:00:00,17.2,19.4,341,11.9,87,0.48,100,100,42,100,0.484,0.49,0.29
2024-04-21 08:00:00,17.2,19.9,336,11.9,84,0.479,100,100,45,100,0.484,0.489,0.36
2024-04-21 09:00:00,18.1,20.9,4,7.1,84,0.48,100,100,87,100,0.484,0.489,0.4
2024-04-21 10:00:00,18.2,21.2,7,11.7,83,0.48,100,100,32,100,0.484,0.489,0.43
2024-04-21 11:00:00,18.2,22.0,15,12.8,79,0.479,100,100,100,98,0.484,0.488,0.55
2024-04-21 12:00:00,18.1,22.2,16,11.4,78,0.489,100,100,100,36,0.484,0.488,0.6
2024-04-21 13:00:00,18.1,22.3,12,10.7,77,0.493,100,99,100,100,0.484,0.488,0.62
2024-04-21 14:00:00,18.3,22.0,16,10.1,79,0.502,100,69,100,100,0.484,0.488,0.55
2024-04-21 15:00:00,18.5,22.0,6,4.7,81,0.503,100,13,100,4,0.485,0.487,0.51
2024-04-21 16:00:00,18.6,21.7,360,1.4,83,0.512,100,63,100,100,0.486,0.487,0.45
2024-04-21 17:00:00,18.8,21.5,346,1.9,85,0.51,100,69,100,9,0.495,0.487,0.39
2024-04-21 18:00:00,19.1,21.5,63,3.4,86,0.508,98,97,32,7,0.496,0.487,0.36
2024-04-21 19:00:00,19.4,20.6,138,4.8,93,0.505,58,57,2,0,0.497,0.486,0.17
2024-04-21 20:00:00,18.9,20.9,171,4.7,89,0.503,96,95,17,0,0.497,0.486,0.28
2024-04-21 21:00:00,18.1,20.7,174,2.3,85,0.492,34,6,19,13,0.489,0.486,0.37
2024-04-21 22:00:00,18.2,20.4,131,4.0,87,0.491,24,8,11,7,0.489,0.485,0.31
2024-04-21 23:00:00,17.7,18.7,163,5.2,94,0.49,98,97,22,3,0.489,0.485,0.13
2024-04-22 00:00:00,18.3,19.3,194,3.6,94,0.49,100,100,32,0,0.489,0.485,0.13
2024-04-22 01:00:00,18.0,18.4,216,4.2,98,0.494,100,100,20,9,0.489,0.485,0.05
2024-04-22 02:00:00,18.5,18.9,146,2.1,98,0.493,100,100,21,0,0.489,0.484,0.05
2024-04-22 03:00:00,18.5,18.6,63,1.0,100,0.492,100,100,0,100,0.489,0.484,0.01
2024-04-22 04:00:00,17.3,17.3,74,2.9,100,0.491,100,100,5,100,0.489,0.484,0.01
2024-04-22 05:00:00,17.6,17.7,101,4.4,100,0.49,100,100,5,100,0.489,0.484,0.01
2024-04-22 06:00:00,17.4,17.5,114,6.1,99,0.49,100,0,21,100,0.489,0.483,0.01
2024-04-22 07:00:00,17.7,17.8,125,5.4,99,0.49,100,15,31,100,0.489,0.483,0.01
2024-04-22 08:00:00,18.1,18.3,122,4.4,99,0.492,100,0,13,100,0.489,0.483,0.02
2024-04-22 09:00:00,18.2,20.3,135,2.8,87,0.484,100,89,9,96,0.488,0.483,0.3
2024-04-22 10:00:00,17.8,21.9,153,1.8,78,0.483,95,88,19,48,0.488,0.482,0.59
2024-04-22 11:00:00,17.2,23.3,153,1.3,69,0.481,98,94,21,64,0.487,0.482,0.89
2024-04-22 12:00:00,17.2,24.2,153,2.4,65,0.478,100,100,3,100,0.487,0.482,1.06
