time,dew_point_2m (°C),temperature_2m (°C),wind_direction_10m (°),wind_speed_100m (km/h),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³),cloud_cover (%),cloud_cover_high (%),cloud_cover_mid (%),cloud_cover_low (%),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),vapour_pressure_deficit (kPa)
2024-04-11 17:00:00,18.3,21.6,353,8.0,82,0.461,100,100,91,100,0.46,0.493,0.47
2024-04-11 18:00:00,18.4,21.2,9,9.8,84,0.46,100,100,66,29,0.46,0.493,0.39
2024-04-11 19:00:00,18.3,19.8,21,13.7,91,0.46,100,86,2,99,0.46,0.493,0.21
2024-04-11 20:00:00,18.4,19.5,38,13.5,93,0.46,62,51,24,2,0.46,0.493,0.15
2024-04-11 21:00:00,17.2,18.4,6,17.9,92,0.476,54,17,24,37,0.471,0.492,0.16
2024-04-11 22:00:00,17.1,18.1,42,11.1,94,0.477,100,30,53,100,0.471,0.492,0.13
2024-04-11 23:00:00,17.0,17.6,346,13.0,96,0.477,100,53,98,100,0.471,0.492,0.07
2024-04-12 00:00:00,17.1,17.8,315,7.8,95,0.476,100,41,100,100,0.471,0.492,0.09
2024-04-12 01:00:00,17.1,17.9,322,8.4,95,0.476,100,91,100,100,0.471,0.492,0.09
2024-04-12 02:00:00,17.2,17.8,323,10.8,96,0.476,79,59,0,50,0.471,0.492,0.08
2024-04-12 03:00:00,16.6,16.9,351,10.9,98,0.475,92,60,13,79,0.471,0.492,0.04
2024-04-12 04:00:00,16.2,16.4,360,10.1,99,0.475,86,73,21,33,0.471,0.492,0.02
2024-04-12 05:00:00,16.3,16.4,12,12.1,99,0.474,100,69,23,100,0.471,0.492,0.01
2024-04-12 06:00:00,16.3,16.4,27,9.3,100,0.474,100,69,15,100,0.471,0.491,0.01
2024-04-12 07:00:00,16.4,16.5,14,10.2,99,0.474,100,100,10,100,0.471,0.491,0.02
2024-04-12 08:00:00,16.7,17.0,28,8.2,98,0.473,100,98,45,100,0.471,0.491,0.04
2024-04-12 09:00:00,17.3,19.1,27,3.5,89,0.486,100,13,100,62,0.475,0.491,0.24
2024-04-12 10:00:00,17.4,19.8,15,4.9,86,0.484,98,1,98,18,0.475,0.491,0.32
2024-04-12 11:00:00,18.0,21.6,347,5.9,80,0.483,32,0,25,9,0.475,0.491,0.51
2024-04-12 12:00:00,18.1,24.0,309,5.6,70,0.48,30,0,0,30,0.474,0.491,0.9
2024-04-12 13:00:00,18.1,25.1,295,6.3,65,0.477,100,0,1,100,0.473,0.49,1.11
2024-04-12 14:00:00,18.4,25.3,294,5.4,66,0.475,99,0,0,99,0.473,0.49,1.11
2024-04-12 15:00:00,18.4,25.6,293,6.6,64,0.473,100,0,0,100,0.472,0.49,1.17
2024-04-12 16:00:00,18.2,25.7,300,6.1,63,0.471,33,6,0,29,0.471,0.49,1.21
2024-04-12 17:00:00,18.4,25.7,294,5.6,64,0.47,13,13,0,0,0.471,0.489,1.18
2024-04-12 18:00:00,20.7,24.4,286,4.7,80,0.469,40,39,0,1,0.471,0.489,0.61
2024-04-12 19:00:00,18.7,22.7,228,3.1,78,0.469,85,85,0,1,0.471,0.489,0.6
2024-04-12 20:00:00,18.7,20.9,240,5.9,87,0.468,99,99,1,2,0.471,0.489,0.31
2024-04-12 21:00:00,17.5,21.8,126,6.6,77,0.468,65,62,7,0,0.47,0.489,0.61
2024-04-12 22:00:00,17.8,20.0,112,11.2,87,0.467,31,24,10,0,0.47,0.489,0.31
2024-04-12 23:00:00,17.7,19.3,128,9.9,90,0.467,21,10,7,6,0.47,0.489,0.22
2024-04-13 00:00:00,17.6,19.4,108,14.3,90,0.467,6,5,2,0,0.47,0.489,0.23
2024-04-13 01:00:00,17.4,18.7,102,13.1,92,0.467,15,3,2,11,0.47,0.489,0.17
2024-04-13 02:00:00,17.4,18.6,120,13.7,93,0.467,33,5,6,28,0.469,0.489,0.16
2024-04-13 03:00:00,17.8,18.9,127,17.3,93,0.467,100,97,7,100,0.469,0.489,0.15
2024-04-13 04:00:00,18.2,19.5,117,18.3,92,0.466,80,43,4,64,0.469,0.489,0.18
2024-04-13 05:00:00,18.2,19.5,99,16.5,92,0.466,99,75,50,91,0.469,0.488,0.17
2024-04-13 06:00:00,18.5,19.8,92,19.7,92,0.469,95,94,11,0,0.469,0.488,0.18
2024-04-13 07:00:00,19.1,20.3,92,17.2,93,0.502,100,98,54,91,0.469,0.488,0.18
2024-04-13 08:00:00,19.7,20.7,142,27.2,94,0.511,98,96,44,32,0.476,0.488,0.15
2024-04-13 09:00:00,20.5,21.9,124,20.1,91,0.472,56,52,4,5,0.47,0.489,0.22
2024-04-13 10:00:00,21.4,24.3,113,14.0,84,0.472,65,53,21,15,0.47,0.489,0.48
2024-04-13 11:00:00,21.9,25.1,108,15.7,82,0.512,76,7,71,36,0.47,0.489,0.56
2024-04-13 12:00:00,22.0,26.0,135,17.6,79,0.51,96,13,18,95,0.474,0.488,0.72
2024-04-13 13:00:00,22.5,27.8,152,20.3,73,0.503,96,40,50,91,0.476,0.488,1.0
2024-04-13 14:00:00,22.8,27.7,208,15.1,75,0.5,100,82,90,100,0.476,0.488,0.94
2024-04-13 15:00:00,22.2,25.1,104,2.1,84,0.509,99,76,44,96,0.478,0.488,0.51
2024-04-13 16:00:00,22.2,24.7,96,12.4,86,0.506,98,56,31,93,0.48,0.488,0.43
2024-04-13 17:00:00,22.3,24.3,101,7.7,88,0.503,100,99,32,41,0.481,0.488,0.35
2024-04-13 18:00:00,22.4,23.8,130,16.6,92,0.5,99,96,22,62,0.482,0.488,0.24
2024-04-13 19:00:00,21.6,22.7,140,22.7,94,0.498,98,98,6,18,0.483,0.488,0.18
2024-04-13 20:00:00,21.1,22.1,134,21.9,94,0.497,100,100,10,19,0.483,0.488,0.17
2024-04-13 21:00:00,21.2,21.9,101,14.2,96,0.5,81,70,18,26,0.488,0.487,0.12
2024-04-13 22:00:00,21.0,22.0,152,23.8,94,0.498,57,43,12,14,0.489,0.487,0.16
2024-04-13 23:00:00,20.5,21.4,139,19.5,94,0.52,93,83,45,32,0.49,0.487,0.14
2024-04-14 00:00:00,20.1,20.6,86,10.4,97,0.508,86,0,47,74,0.497,0.487,0.08
2024-04-14 01:00:00,20.1,20.9,95,17.2,95,0.507,23,0,2,23,0.498,0.487,0.12
2024-04-14 02:00:00,20.1,20.8,113,19.9,95,0.504,16,0,2,15,0.499,0.487,0.11
2024-04-14 03:00:00,19.8,20.3,107,11.4,97,0.502,33,2,17,26,0.499,0.487,0.07
2024-04-14 04:00:00,20.0,20.5,152,13.0,97,0.501,29,0,20,20,0.499,0.487,0.08
2024-04-14 05:00:00,20.0,20.5,143,16.9,97,0.5,13,1,12,0,0.499,0.487,0.07
2024-04-14 06:00:00,20.0,20.5,164,15.7,97,0.52,100,100,41,27,0.499,0.487,0.07
2024-04-14 07:00:00,20.0,20.4,142,10.7,98,0.519,100,100,56,100,0.507,0.487,0.06
2024-04-14 08:00:00,20.3,20.7,151,15.7,98,0.513,100,100,42,100,0.509,0.487,0.06
2024-04-14 09:00:00,20.1,22.6,166,14.2,86,0.501,96,64,0,90,0.5,0.487,0.39
2024-04-14 10:00:00,20.9,23.9,281,6.9,83,0.499,100,42,23,100,0.5,0.487,0.49
2024-04-14 11:00:00,20.7,23.8,360,0.8,83,0.499,100,40,7,100,0.5,0.487,0.5
2024-04-14 12:00:00,21.3,24.4,152,6.9,83,0.497,100,18,11,100,0.499,0.487,0.52
2024-04-14 13:00:00,21.9,26.8,225,7.7,75,0.495,60,3,27,47,0.499,0.487,0.89
2024-04-14 14:00:00,22.6,27.8,198,11.5,74,0.492,38,2,28,20,0.498,0.487,0.98
2024-04-14 15:00:00,22.8,28.2,241,10.5,73,0.49,59,27,24,27,0.497,0.487,1.05
2024-04-14 16:00:00,22.4,28.3,270,5.1,70,0.488,45,14,14,27,0.496,0.487,1.14
2024-04-14 17:00:00,22.3,28.0,108,2.5,71,0.487,30,9,23,1,0.496,0.487,1.08
2024-04-14 18:00:00,23.0,27.1,143,8.0,79,0.486,39,36,4,1,0.495,0.487,0.77
2024-04-14 19:00:00,22.7,25.0,150,17.1,87,0.485,32,27,2,5,0.495,0.487,0.41
2024-04-14 20:00:00,22.6,24.1,141,16.4,91,0.485,17,12,1,5,0.495,0.487,0.26
2024-04-14 21:00:00,22.4,23.5,118,15.1,94,0.491,97,97,0,1,0.5,0.488,0.19
2024-04-14 22:00:00,22.2,23.0,84,15.5,95,0.49,8,5,0,4,0.5,0.488,0.14
2024-04-14 23:00:00,21.9,22.8,90,17.3,95,0.49,85,82,0,16,0.499,0.488,0.14
2024-04-15 00:00:00,21.8,22.7,93,17.0,95,0.489,4,0,0,3,0.499,0.488,0.15
2024-04-15 01:00:00,21.4,22.1,97,15.2,96,0.489,21,1,0,20,0.499,0.488,0.11
2024-04-15 02:00:00,21.2,21.9,105,14.6,96,0.489,50,38,0,20,0.498,0.488,0.11
2024-04-15 03:00:00,21.2,22.0,126,16.5,95,0.488,2,0,0,2,0.498,0.488,0.13
2024-04-15 04:00:00,21.2,22.1,140,19.5,94,0.488,1,0,0,1,0.498,0.488,0.15
2024-04-15 05:00:00,21.0,21.9,131,17.2,95,0.487,5,0,0,5,0.497,0.488,0.13
2024-04-15 06:00:00,20.7,21.5,113,14.9,95,0.487,28,12,2,19,0.497,0.488,0.12
2024-04-15 07:00:00,21.3,22.4,135,16.8,94,0.487,35,30,0,8,0.497,0.488,0.17
2024-04-15 08:00:00,22.5,24.3,143,20.5,90,0.486,100,100,0,7,0.496,0.488,0.31
2024-04-15 09:00:00,23.1,25.7,156,9.6,86,0.487,100,100,0,24,0.496,0.488,0.47
2024-04-15 10:00:00,23.4,27.2,178,11.5,80,0.486,100,100,0,25,0.495,0.488,0.73
2024-04-15 11:00:00,23.4,28.4,203,14.5,75,0.485,90,85,11,30,0.494,0.488,0.98
2024-04-15 12:00:00,23.5,29.6,211,14.5,70,0.484,100,100,17,15,0.493,0.487,1.24
2024-04-15 13:00:00,23.6,29.9,208,15.5,69,0.483,100,100,14,20,0.492,0.487,1.31
2024-04-15 14:00:00,23.5,30.6,205,15.8,66,0.48,100,100,6,11,0.491,0.487,1.49
2024-04-15 15:00:00,23.5,30.7,202,15.4,65,0.478,100,100,4,3,0.49,0.487,1.53
2024-04-15 16:00:00,23.3,30.9,194,14.8,64,0.476,99,99,5,4,0.489,0.487,1.61
2024-04-15 17:00:00,23.5,30.5,182,16.2,66,0.475,92,91,8,2,0.489,0.486,1.48
2024-04-15 18:00:00,24.6,29.2,177,14.0,76,0.474,25,13,13,3,0.488,0.486,0.97
2024-04-15 19:00:00,23.9,27.5,175,19.1,81,0.474,27,20,6,5,0.488,0.486,0.71
2024-04-15 20:00:00,23.7,25.9,126,12.7,88,0.474,97,92,61,9,0.488,0.486,0.4
2024-04-15 21:00:00,22.9,27.0,173,28.4,79,0.479,90,89,2,10,0.487,0.487,0.76
2024-04-15 22:00:00,21.9,25.6,215,18.6,80,0.479,12,2,11,3,0.487,0.486,0.65
2024-04-15 23:00:00,20.6,20.9,55,17.4,98,0.52,99,56,87,91,0.516,0.487,0.05
2024-04-16 00:00:00,20.7,21.8,154,35.9,94,0.503,88,85,3,18,0.516,0.489,0.16
2024-04-16 01:00:00,20.9,22.0,125,17.6,93,0.501,100,100,10,6,0.514,0.49,0.17
2024-04-16 02:00:00,20.9,21.9,153,14.3,94,0.5,100,100,40,5,0.513,0.491,0.16
2024-04-16 03:00:00,20.9,21.7,152,12.0,95,0.516,100,100,86,0,0.512,0.491,0.12
2024-04-16 04:00:00,20.9,21.6,107,12.3,96,0.518,100,100,78,0,0.513,0.491,0.11
2024-04-16 05:00:00,20.8,21.3,87,9.3,97,0.509,100,100,2,9,0.517,0.492,0.07
2024-04-16 06:00:00,20.6,21.1,207,12.4,97,0.512,100,100,0,20,0.516,0.493,0.08
2024-04-16 07:00:00,20.8,21.5,138,9.8,96,0.511,100,100,0,1,0.515,0.494,0.1
2024-04-16 08:00:00,21.0,21.6,159,10.9,97,0.51,100,100,3,1,0.514,0.494,0.09
2024-04-16 09:00:00,21.1,22.7,139,14.1,91,0.502,100,100,0,0,0.511,0.496,0.25
2024-04-16 10:00:00,22.0,24.4,69,11.3,86,0.5,100,100,5,0,0.51,0.496,0.41
2024-04-16 11:00:00,22.7,25.9,144,11.6,82,0.52,100,100,75,16,0.516,0.496,0.59
2024-04-16 12:00:00,22.5,25.9,143,7.0,82,0.497,100,100,49,33,0.516,0.499,0.61
2024-04-16 13:00:00,22.0,24.7,143,22.7,85,0.503,100,100,22,9,0.514,0.499,0.47
2024-04-16 14:00:00,22.5,25.8,119,17.1,82,0.493,100,100,100,97,0.517,0.502,0.59
2024-04-16 15:00:00,21.9,23.5,155,16.5,90,0.509,100,100,25,97,0.515,0.502,0.28
2024-04-16 16:00:00,22.1,23.6,165,23.7,91,0.514,100,100,92,14,0.514,0.503,0.25
2024-04-16 17:00:00,22.2,23.1,47,9.5,95,0.502,100,100,72,7,0.518,0.505,0.15
2024-04-16 18:00:00,22.5,23.2,117,6.5,96,0.514,100,100,6,10,0.517,0.506,0.13
2024-04-16 19:00:00,21.9,22.8,90,13.3,95,0.51,100,100,2,1,0.516,0.506,0.14
2024-04-16 20:00:00,21.5,22.1,62,10.9,96,0.506,100,100,9,6,0.515,0.507,0.1
2024-04-16 21:00:00,20.1,21.0,180,13.5,94,0.498,100,100,22,0,0.514,0.516,0.14
2024-04-16 22:00:00,19.8,20.7,22,4.9,95,0.497,100,100,1,0,0.512,0.516,0.13
2024-04-16 23:00:00,19.9,20.3,347,4.4,97,0.496,100,100,29,0,0.511,0.516,0.07
2024-04-17 00:00:00,19.7,19.9,355,6.9,98,0.496,100,100,30,2,0.509,0.516,0.04
2024-04-17 01:00:00,19.6,19.9,104,8.7,98,0.518,100,100,79,74,0.507,0.516,0.04
2024-04-17 02:00:00,19.8,20.0,37,5.8,99,0.508,100,100,62,3,0.513,0.516,0.03
2024-04-17 03:00:00,19.6,19.8,38,7.9,99,0.516,100,100,100,100,0.512,0.516,0.02
2024-04-17 04:00:00,19.6,19.8,71,11.6,99,0.491,100,100,61,96,0.519,0.52,0.03
2024-04-17 05:00:00,19.5,19.7,97,12.1,98,0.498,100,84,97,100,0.499,0.519,0.04
2024-04-17 06:00:00,19.6,19.9,108,9.0,98,0.52,100,100,94,100,0.497,0.519,0.05
2024-04-17 07:00:00,19.6,20.0,119,9.3,98,0.508,100,100,46,2,0.502,0.518,0.05
2024-04-17 08:00:00,20.0,20.7,119,8.9,96,0.505,100,100,43,76,0.5,0.518,0.1
2024-04-17 09:00:00,19.8,22.2,291,7.8,86,0.502,100,0,36,100,0.486,0.518,0.37
2024-04-17 10:00:00,19.7,23.2,295,13.4,80,0.5,100,0,100,57,0.485,0.518,0.56
2024-04-17 11:00:00,19.4,23.3,304,17.6,79,0.498,100,7,100,54,0.485,0.517,0.6
2024-04-17 12:00:00,19.6,23.8,318,20.7,77,0.495,94,0,86,56,0.484,0.517,0.67
2024-04-17 13:00:00,19.8,24.1,324,21.9,77,0.493,63,0,2,63,0.483,0.516,0.7
2024-04-17 14:00:00,19.5,25.0,317,21.7,72,0.49,40,0,0,40,0.481,0.515,0.9
2024-04-17 15:00:00,19.3,24.4,324,24.7,73,0.487,68,0,1,68,0.48,0.515,0.82
2024-04-17 16:00:00,18.8,23.5,336,27.2,75,0.484,100,0,0,100,0.479,0.514,0.72
2024-04-17 17:00:00,18.1,22.6,344,26.7,76,0.483,34,0,0,34,0.479,0.513,0.66
2024-04-17 18:00:00,17.9,22.1,350,23.3,77,0.481,95,0,0,95,0.478,0.513,0.6
2024-04-17 19:00:00,17.5,21.5,355,19.5,78,0.481,100,0,0,100,0.477,0.512,0.56
2024-04-17 20:00:00,17.5,21.2,351,13.3,80,0.48,100,0,4,100,0.477,0.512,0.51
2024-04-17 21:00:00,17.4,19.2,323,13.4,89,0.488,38,6,36,3,0.481,0.511,0.24
2024-04-17 22:00:00,17.5,18.8,330,12.0,92,0.488,32,9,23,8,0.48,0.51,0.18
2024-04-17 23:00:00,17.4,18.5,333,16.0,94,0.487,16,0,8,9,0.48,0.51,0.14
2024-04-18 00:00:00,17.3,18.2,345,17.9,94,0.486,13,0,0,13,0.48,0.509,0.12
2024-04-18 01:00:00,17.2,18.1,354,20.5,94,0.485,1,0,0,1,0.48,0.508,0.11
2024-04-18 02:00:00,17.0,17.8,5,19.1,95,0.485,48,40,0,13,0.48,0.508,0.1
2024-04-18 03:00:00,16.8,17.5,349,14.6,96,0.484,100,100,0,90,0.479,0.507,0.09
2024-04-18 04:00:00,17.1,18.0,347,14.4,94,0.483,100,100,0,100,0.479,0.507,0.12
2024-04-18 05:00:00,17.1,18.0,348,12.3,95,0.483,100,100,0,91,0.479,0.506,0.11
2024-04-18 06:00:00,17.2,18.1,6,14.2,94,0.482,100,100,0,100,0.479,0.506,0.11
2024-04-18 07:00:00,17.6,18.7,20,11.3,93,0.481,100,100,0,100,0.479,0.505,0.15
2024-04-18 08:00:00,18.1,19.8,18,5.7,90,0.481,100,100,0,98,0.478,0.504,0.23
2024-04-18 09:00:00,18.3,20.1,14,6.4,89,0.482,100,100,0,100,0.478,0.504,0.25
2024-04-18 10:00:00,19.1,21.4,90,6.1,87,0.482,100,100,0,63,0.478,0.504,0.34
2024-04-18 11:00:00,19.4,23.9,103,14.8,76,0.48,100,100,0,83,0.477,0.503,0.71
2024-04-18 12:00:00,19.6,25.7,122,10.7,69,0.478,100,100,1,93,0.477,0.502,1.02
2024-04-18 13:00:00,19.3,25.9,104,9.7,67,0.477,100,100,1,51,0.476,0.501,1.1
2024-04-18 14:00:00,19.1,27.2,102,15.5,61,0.474,100,100,6,100,0.475,0.501,1.4
2024-04-18 15:00:00,18.8,26.9,92,18.0,61,0.472,100,100,3,100,0.475,0.5,1.38
2024-04-18 16:00:00,19.1,26.6,97,19.2,63,0.471,100,100,52,100,0.474,0.499,1.27
2024-04-18 17:00:00,19.1,25.9,96,18.2,66,0.47,100,100,26,19,0.474,0.499,1.12
2024-04-18 18:00:00,19.0,24.4,92,18.8,72,0.471,100,100,4,29,0.473,0.498,0.86
2024-04-18 19:00:00,18.1,23.2,82,20.5,73,0.472,100,100,5,8,0.473,0.498,0.77
2024-04-18 20:00:00,18.1,22.3,80,23.6,77,0.472,100,100,100,100,0.473,0.497,0.62
2024-04-18 21:00:00,19.3,21.0,87,14.5,90,0.511,100,100,100,6,0.489,0.496,0.24
2024-04-18 22:00:00,19.2,20.6,112,19.0,92,0.515,100,100,100,5,0.492,0.495,0.2
2024-04-18 23:00:00,19.2,20.4,118,18.9,93,0.513,100,97,100,8,0.495,0.495,0.18
2024-04-19 00:00:00,19.1,20.3,116,19.0,93,0.513,87,80,25,9,0.497,0.494,0.17
2024-04-19 01:00:00,18.9,20.0,129,20.1,93,0.508,91,42,84,74,0.499,0.494,0.15
2024-04-19 02:00:00,18.9,20.0,134,20.7,93,0.505,100,0,100,100,0.499,0.493,0.15
2024-04-19 03:00:00,19.1,20.3,134,22.2,93,0.503,100,0,73,100,0.5,0.493,0.18
2024-04-19 04:00:00,19.0,20.3,138,21.3,93,0.502,100,58,60,100,0.5,0.493,0.18
2024-04-19 05:00:00,19.1,20.2,135,21.5,93,0.505,100,100,63,71,0.5,0.492,0.16
2024-04-19 06:00:00,19.2,20.2,140,23.6,94,0.514,100,100,48,87,0.514,0.492,0.14
2024-04-19 07:00:00,19.2,20.3,144,28.9,93,0.513,100,100,39,92,0.513,0.492,0.16
2024-04-19 08:00:00,20.1,21.6,140,22.8,91,0.518,100,100,85,73,0.52,0.494,0.22
2024-04-19 09:00:00,20.1,21.5,153,29.8,91,0.506,100,72,100,100,0.507,0.491,0.22
2024-04-19 10:00:00,20.6,22.3,181,28.4,90,0.512,100,91,91,100,0.507,0.491,0.27
2024-04-19 11:00:00,21.4,24.1,198,25.4,85,0.511,100,76,99,100,0.508,0.491,0.45
2024-04-19 12:00:00,21.9,24.5,209,23.2,85,0.509,99,3,35,99,0.508,0.491,0.45
2024-04-19 13:00:00,21.8,25.6,234,22.6,79,0.507,46,18,11,25,0.507,0.49,0.68
2024-04-19 14:00:00,21.4,27.5,248,28.2,69,0.503,52,3,12,44,0.507,0.49,1.12
2024-04-19 15:00:00,21.0,27.1,262,21.2,69,0.5,20,1,15,8,0.505,0.49,1.1
2024-04-19 16:00:00,20.0,27.2,280,19.4,65,0.497,31,7,11,19,0.504,0.489,1.27
2024-04-19 17:00:00,19.7,26.5,310,20.0,66,0.495,20,3,5,16,0.504,0.489,1.17
2024-04-19 18:00:00,20.0,24.9,336,21.9,74,0.494,50,40,8,13,0.503,0.488,0.81
2024-04-19 19:00:00,19.6,23.3,343,22.4,79,0.493,88,86,13,2,0.502,0.488,0.59
2024-04-19 20:00:00,19.2,22.2,355,19.6,83,0.492,100,99,10,9,0.502,0.488,0.45
2024-04-19 21:00:00,19.7,20.8,32,15.4,94,0.496,100,100,10,5,0.508,0.511,0.15
2024-04-19 22:00:00,19.1,19.7,22,12.9,96,0.495,100,100,70,100,0.507,0.511,0.08
2024-04-19 23:00:00,19.8,20.9,360,19.7,93,0.495,98,98,1,1,0.507,0.511,0.16
2024-04-20 00:00:00,19.2,19.9,23,13.3,96,0.494,100,100,7,6,0.506,0.51,0.09
2024-04-20 01:00:00,19.1,19.8,351,16.2,96,0.493,100,100,0,1,0.505,0.51,0.1
2024-04-20 02:00:00,18.9,19.5,342,19.4,97,0.493,100,100,0,8,0.505,0.51,0.08
2024-04-20 03:00:00,18.7,19.1,350,20.5,98,0.492,100,100,1,100,0.504,0.509,0.05
2024-04-20 04:00:00,18.6,18.8,346,15.4,98,0.492,100,100,8,100,0.503,0.509,0.03
2024-04-20 05:00:00,18.4,18.6,4,17.5,98,0.491,100,100,3,100,0.503,0.509,0.03
2024-04-20 06:00:00,18.3,18.6,358,15.5,98,0.491,100,100,5,100,0.502,0.508,0.03
2024-04-20 07:00:00,18.4,18.7,358,14.4,98,0.49,100,100,1,100,0.501,0.508,0.04
2024-04-20 08:00:00,18.5,19.3,355,15.9,95,0.49,100,100,3,100,0.501,0.508,0.1
2024-04-20 09:00:00,18.1,20.1,355,16.3,89,0.49,100,100,24,100,0.5,0.507,0.27
2024-04-20 10:00:00,18.2,20.5,17,16.9,87,0.489,100,100,3,100,0.499,0.507,0.32
2024-04-20 11:00:00,18.2,21.4,26,14.5,82,0.489,100,100,53,100,0.499,0.506,0.46
2024-04-20 12:00:00,18.2,22.4,32,13.7,77,0.489,100,100,6,100,0.498,0.506,0.61
2024-04-20 13:00:00,18.4,22.6,37,9.8,77,0.488,100,100,1,52,0.498,0.506,0.63
2024-04-20 14:00:00,18.4,23.6,10,7.8,73,0.488,100,100,52,60,0.497,0.505,0.79
2024-04-20 15:00:00,18.7,23.7,358,14.4,74,0.488,100,100,45,4,0.496,0.505,0.77
2024-04-20 16:00:00,18.5,24.3,4,14.1,70,0.487,100,100,85,33,0.495,0.504,0.9
2024-04-20 17:00:00,18.6,23.9,19,11.8,72,0.486,75,20,53,34,0.495,0.504,0.82
2024-04-20 18:00:00,19.0,23.6,12,10.7,75,0.485,23,8,14,3,0.494,0.503,0.72
2024-04-20 19:00:00,18.6,21.5,349,14.4,84,0.484,35,23,11,5,0.494,0.503,0.42
2024-04-20 20:00:00,18.2,21.1,354,17.1,83,0.484,70,63,3,17,0.493,0.502,0.42
2024-04-20 21:00:00,18.1,20.3,306,13.9,87,0.489,100,4,100,59,0.497,0.501,0.31
2024-04-20 22:00:00,17.9,20.1,305,12.1,87,0.488,60,16,51,3,0.497,0.501,0.29
2024-04-20 23:00:00,17.7,19.6,322,16.2,89,0.488,11,0,8,3,0.497,0.501,0.26
2024-04-21 00:00:00,17.4,19.3,339,22.1,88,0.487,98,1,22,97,0.496,0.5,0.26
2024-04-21 01:00:00,17.2,19.4,355,17.6,87,0.487,100,35,62,100,0.496,0.5,0.3
2024-04-21 02:00:00,17.2,19.5,12,17.4,87,0.487,100,48,29,100,0.496,0.499,0.3
2024-04-21 03:00:00,17.4,19.2,31,18.8,89,0.486,100,100,3,1,0.496,0.499,0.24
2024-04-21 04:00:00,17.5,18.4,30,14.3,94,0.486,100,100,20,91,0.495,0.498,0.12
2024-04-21 05:00:00,17.6,18.4,356,11.6,95,0.486,100,100,13,18,0.495,0.498,0.1
2024-04-21 06:00:00,17.6,18.2,330,9.4,96,0.485,100,100,22,32,0.495,0.498,0.08
2024-04-21 07:00:00,17.8,18.7,352,12.2,95,0.485,100,100,30,51,0.494,0.497,0.12
2024-04-21 08:00:00,18.4,20.1,355,14.8,90,0.485,100,100,15,22,0.494,0.497,0.24
2024-04-21 09:00:00,18.7,20.4,5,5.5,90,0.485,100,100,24,34,0.494,0.496,0.23
2024-04-21 10:00:00,18.8,21.2,16,10.0,86,0.487,100,100,100,21,0.493,0.496,0.35
2024-04-21 11:00:00,18.7,21.5,31,12.6,84,0.49,100,100,100,48,0.493,0.496,0.41
2024-04-21 12:00:00,18.9,21.7,34,12.9,84,0.497,100,100,100,96,0.493,0.495,0.4
2024-04-21 13:00:00,19.2,21.8,22,14.4,85,0.509,100,100,99,76,0.493,0.495,0.39
2024-04-21 14:00:00,19.2,21.3,9,16.4,88,0.507,100,100,100,100,0.495,0.494,0.31
2024-04-21 15:00:00,19.1,21.1,6,14.1,89,0.507,100,100,100,100,0.496,0.494,0.28
2024-04-21 16:00:00,19.4,20.9,20,11.8,91,0.509,100,100,100,7,0.497,0.494,0.22
2024-04-21 17:00:00,19.5,21.0,5,12.3,91,0.507,95,25,81,78,0.498,0.493,0.21
2024-04-21 18:00:00,19.2,21.1,8,12.1,89,0.504,27,4,16,9,0.498,0.493,0.27
2024-04-21 19:00:00,18.7,19.5,4,11.9,95,0.502,12,11,2,0,0.499,0.493,0.12
2024-04-21 20:00:00,18.3,19.0,18,9.9,95,0.5,14,0,14,1,0.499,0.492,0.1
2024-04-21 21:00:00,18.5,20.1,301,2.9,91,0.496,94,90,38,1,0.497,0.492,0.22
2024-04-21 22:00:00,18.3,19.5,319,3.2,92,0.495,33,19,17,2,0.497,0.491,0.17
2024-04-21 23:00:00,18.1,19.0,311,2.5,94,0.494,100,100,2,1,0.497,0.491,0.13
2024-04-22 00:00:00,18.1,18.9,225,1.6,95,0.493,100,100,4,3,0.497,0.491,0.1
2024-04-22 01:00:00,17.2,17.3,239,3.8,99,0.492,100,100,13,14,0.497,0.49,0.01
2024-04-22 02:00:00,17.3,17.3,284,4.1,100,0.492,100,100,6,93,0.497,0.49,0.0
2024-04-22 03:00:00,17.2,17.2,335,5.7,100,0.491,100,96,1,98,0.496,0.49,0.01
2024-04-22 04:00:00,17.7,17.8,76,2.8,99,0.49,100,92,1,99,0.496,0.489,0.01
2024-04-22 05:00:00,16.9,17.0,146,1.1,99,0.49,100,0,16,100,0.496,0.489,0.02
2024-04-22 06:00:00,16.9,17.2,131,4.6,98,0.49,100,17,46,100,0.496,0.489,0.04
2024-04-22 07:00:00,17.5,17.7,157,8.6,98,0.491,100,0,17,100,0.496,0.488,0.03
2024-04-22 08:00:00,18.3,19.1,142,6.5,95,0.49,98,0,7,98,0.495,0.488,0.1
2024-04-22 09:00:00,18.2,21.2,148,4.0,83,0.489,100,100,14,96,0.495,0.488,0.43
2024-04-22 10:00:00,17.6,22.3,117,2.1,75,0.489,100,86,6,100,0.494,0.487,0.67
2024-04-22 11:00:00,17.6,23.3,72,2.6,71,0.488,93,71,3,74,0.494,0.487,0.84
2024-04-22 12:00:00,17.7,24.2,129,2.8,67,0.486,100,100,17,100,0.493,0.486,1.0
